Size BST-Insert AVL-Insert BST-Find AVL-Find
2918 137462 2332 146115 1986
2919 125123 2287 154315 1650
2920 125758 2257 157593 1626
2921 127852 2284 145424 1942
2922 127305 2295 142571 1917
2923 131439 2389 147167 2166
2924 135976 2305 146868 1924
2925 126603 2338 154788 2004
2926 127626 2300 151558 1962
2927 127069 2267 147047 1692
2928 126444 2330 148511 2014
2929 134363 2406 147371 2037
2930 137827 2306 146837 1998
2931 134625 2340 142480 1868
2932 136904 2334 142544 1837
2933 134845 2317 143505 2034
2934 132040 2407 143287 2043
2935 131977 2340 147807 1863
2936 125964 2255 147465 1801
2937 132912 2237 158043 2036
2938 132004 2325 157516 1882
2939 132631 2312 151709 1771
2940 132364 2308 150413 1856
2941 138235 2238 140508 1991
2942 135163 2325 140538 1972
2943 137527 2269 154506 1266
2944 132989 2302 153073 1275
2945 135702 2319 139522 1846
2946 131843 2217 139365 1806
2947 140472 2269 153541 1769
2948 136542 2337 152898 1752
2949 136276 2288 152735 1870
2950 137975 2348 153057 1830
2951 132407 2361 147567 1767
2952 135681 2289 147559 1741
2953 138747 2191 143384 1875
2954 136089 2417 143515 1849
2955 132296 2322 153283 1811
2956 139184 2261 153047 1751
2957 130520 2298 156263 1851
2958 138287 2342 155899 1801
2959 136449 2330 147921 1640
2960 134533 2364 148373 1630
2961 141951 2297 159037 1875
2962 136563 2242 153283 1788
2963 132488 2252 158968 1750
2964 129660 2184 158780 1762
2965 130463 2235 153244 1992
2966 127623 2282 153133 1921
2967 132689 2246 159349 1611
2968 139632 2330 160155 1616
2969 139523 2636 159429 1894
2970 137959 2706 156848 1858
2971 138803 2464 159744 1805
2972 134650 2306 164027 1853
2973 142470 2472 160105 1939
2974 129684 2363 158495 1884
2975 137602 2327 149429 1524
2976 139504 2320 149274 1502
2977 140436 2305 144954 1925
2978 139347 2300 145009 1869
2979 139064 2294 142382 1835
2980 140214 2242 141842 1829
2981 137220 2322 142350 2026
2982 137709 2370 142652 1983
2983 137435 2281 157563 1693
2984 138670 2355 157686 1679
2985 139360 2338 149702 1969
2986 136775 2321 149628 1953
2987 137120 2305 143193 1854
2988 140044 2307 142972 1842
2989 139720 2335 158230 1951
2990 130483 2259 158734 1925
2991 129353 2222 158719 1530
2992 139617 2383 158310 1530
2993 130319 2343 160687 1832
2994 139350 2274 160799 1822
2995 145023 2348 161939 1842
2996 132252 2349 158252 1782
2997 141117 2274 155309 1965
2998 139974 2380 155355 1890
2999 137983 2291 157942 1656
3000 140411 2299 158232 1642
3001 137795 2280 157625 1879
3002 130604 2240 158163 1878
3003 138381 2273 150425 1887
3004 140392 2307 150228 1900
3005 135504 2369 156028 1995
3006 138538 2276 155379 1988
3007 135039 2253 153380 1409
3008 138253 2354 154397 1399
3009 134913 2385 143718 1886
3010 142144 2312 147883 1911
3011 139443 2482 155909 1745
3012 141448 2288 156211 1733
3013 140873 2319 150943 2001
3014 139211 2402 150720 1996
3015 138665 2350 151660 1723
3016 139574 2302 152562 1740
3017 139395 2730 143877 1961
3018 135495 2318 144107 1940
3019 134908 2354 159613 1815
3020 142014 2311 159574 1757
3021 141830 2269 144692 1964
3022 141519 2292 144004 1955
3023 141759 2199 161895 1558
3024 141384 2330 162320 1544
3025 141686 2389 162458 1840
3026 135981 2337 162305 1845
3027 133192 2250 144670 1869
3028 135715 2281 144257 1845
3029 139076 2247 156718 2015
3030 142172 2339 157372 1963
3031 141991 2262 143460 1789
3032 142749 2296 143256 1736
3033 136693 2295 158191 2011
3034 139989 2332 157315 1971
3035 129658 2376 160802 1863
3036 130828 2221 161012 1822
3037 139514 2209 161588 2018
3038 130595 2222 161357 1960
3039 133723 2231 152605 1590
3040 139318 2307 153030 1561
3041 142372 2351 156092 2101
3042 139966 2436 158232 2022
3043 143959 2457 162263 1884
3044 133954 2412 153307 1851
3045 135981 2255 149184 1997
3046 129631 2279 148780 1954
3047 129607 2146 158868 1787
3048 142136 2297 158785 1775
3049 135967 2262 163630 1907
3050 132250 2230 163760 1882
3051 142363 2320 161685 1792
3052 135827 2248 161557 1780
3053 140345 2265 153312 2046
3054 130692 2206 153641 2036
3055 130156 2204 158162 1698
3056 132878 2255 158696 1691
3057 132822 2311 163968 1925
3058 137412 2282 163782 1886
3059 140701 2271 153710 1912
3060 133178 2231 153407 1877
3061 131337 2177 153742 2107
3062 137477 2384 153869 2050
3063 143006 2257 159009 1842
3064 130379 2264 158903 1851
3065 131677 2247 153966 2033
3066 132928 2226 154068 2010
3067 137572 2375 146560 1935
3068 133370 2320 146810 2008
3069 137217 2216 154150 2087
3070 136742 2239 154011 2076
3071 143348 2214 144488 996
3072 141090 2287 144094 997
3073 143794 2417 154406 1741
3074 142948 2239 154363 1716
3075 140599 2257 149989 1709
3076 141904 2236 150158 1701
3077 136859 2215 147153 1831
3078 144014 2388 147267 1795
3079 141304 2276 162930 1533
3080 141276 2214 163273 1533
3081 144062 2262 162968 1789
3082 144010 2264 163332 1745
3083 135604 2338 149623 1837
3084 138172 2253 149273 1785
3085 143571 2295 147340 2241
3086 141932 2241 147115 1881
3087 135775 2251 150721 1509
3088 133774 2188 152611 1517
3089 135877 2326 163216 1760
3090 142172 2210 163335 1772
3091 144964 2243 155752 1692
3092 144765 2313 155977 1684
3093 141570 2171 163781 1850
3094 145075 2371 164112 1796
3095 135004 2254 166129 1545
3096 136424 2279 166657 1545
3097 132361 2254 163208 1892
3098 131970 2275 160382 1865
3099 134269 2384 148145 1797
3100 142422 2290 148023 1786
3101 139192 2278 148277 1971
3102 134586 2300 148128 1966
3103 144874 2296 148557 1394
3104 139011 2292 148509 1395
3105 136947 2366 151113 1830
3106 134574 2210 153082 1798
3107 138033 2333 151732 1786
3108 143287 2334 151450 1769
3109 138849 2341 159137 1825
3110 136822 2357 156197 1755
3111 139252 2278 148850 1645
3112 136930 2313 154944 1654
3113 137811 2421 160786 1865
3114 133183 2274 156967 1913
3115 144105 2406 161330 1832
3116 137244 2297 161415 1793
3117 135315 2257 157119 1908
3118 132841 2271 156697 1962
3119 132926 2283 147587 1557
3120 134022 2282 147497 1551
3121 145198 2312 162381 1849
3122 144003 2269 162488 1836
3123 138803 2288 165972 1733
3124 140869 2331 164969 1702
3125 143540 2261 163579 1835
3126 145973 2300 163773 1804
3127 145453 2329 170069 1829
3128 150350 2359 168660 1621
3129 150330 2334 171775 1866
3130 147614 2387 171764 1851
3131 146748 2428 169022 1800
3132 147682 2398 168744 1802
3133 149839 2412 172579 1914
3134 150189 2385 171669 1946
3135 147720 2433 170298 1310
3136 146772 2343 165701 1289
3137 140622 2390 162585 1916
3138 140729 2320 164072 1874
3139 136705 2310 167934 1677
3140 139201 2422 166299 1666
3141 143813 2383 166039 1836
3142 138073 2383 165963 1830
3143 135987 2249 165415 1707
3144 141360 2414 163240 1687
3145 143933 2200 158102 1827
3146 141024 2236 157648 1804
3147 136504 2352 163420 1905
3148 137193 2255 163505 1863
3149 134806 2285 165197 1885
3150 139458 2339 158782 2148
3151 136813 2393 172922 1468
3152 142400 2419 169459 1475
3153 136995 2610 160627 1708
3154 146363 2342 164019 1721
3155 141898 2409 169314 1710
3156 139756 2286 170410 1710
3157 135099 2323 160933 1779
3158 139265 2365 160862 1765
3159 140208 2347 165218 1612
3160 135806 2278 165347 1605
3161 140097 2260 160115 2079
3162 147172 2245 158160 1876
3163 137493 2401 167092 1797
3164 144652 2267 167595 1777
3165 144968 2308 167107 1950
3166 142096 2345 167553 1926
3167 145152 2326 164085 1517
3168 139929 2289 164078 1530
3169 141847 2334 164768 1898
3170 147425 2281 163977 1882
3171 148056 2268 169416 1677
3172 148439 2255 173792 1653
3173 141750 2280 159279 1887
3174 142114 2362 159207 1867
3175 145750 2351 154317 1691
3176 139720 2315 154204 1696
3177 136109 2266 164346 1968
3178 137780 2260 164522 1952
3179 135472 2355 159662 1840
3180 145662 2277 159815 1760
3181 147588 2247 154253 2007
3182 147511 2294 154972 1992
3183 136761 2330 151532 1607
3184 145568 2266 152085 1640
3185 136042 2380 168084 1891
3186 143150 2335 168423 1854
3187 145907 2362 165134 1919
3188 135712 2253 165137 1957
3189 135352 2233 152185 2064
3190 140785 2379 152682 2068
3191 140365 2351 165507 1820
3192 138516 2288 165816 1834
3193 143169 2329 160507 1961
3194 140357 2396 160118 1969
3195 148465 2339 160507 1818
3196 148770 2308 160846 1825
3197 148732 2333 151420 2033
3198 148859 2266 151448 2012
3199 138825 2180 150910 1313
3200 146966 2207 151322 1306
3201 149322 2331 160970 1827
3202 138883 2147 161767 1821
3203 140803 2272 156233 1835
3204 148769 2287 156402 1813
3205 148688 2346 156403 1970
3206 146604 2285 156723 1955
3207 149500 2291 153279 1666
3208 146886 2417 154102 1647
3209 147077 2229 152924 1869
3210 150142 2282 152298 1837
3211 149502 2369 151009 1864
3212 149466 2299 151534 1817
3213 147292 2347 162232 1907
3214 149447 2296 162289 1909
3215 142987 2282 157360 1624
3216 142876 2229 156995 1623
3217 149824 2381 157061 2046
3218 139273 2263 157217 1973
3219 149757 2293 156954 1871
3220 146711 2226 157610 1824
3221 150085 2367 154143 2026
3222 150118 2394 155159 1941
3223 149919 2307 162362 1738
3224 150022 2293 162292 1697
3225 148050 2298 172735 1813
3226 150888 2322 172317 1766
3227 150551 2429 171179 1818
3228 139868 2237 171294 1678
3229 148102 2264 162943 1956
3230 150660 2386 164022 1947
3231 143591 2609 163212 1447
3232 145765 2206 162952 1445
3233 148825 2345 172847 2021
3234 151016 2422 171194 1821
3235 148833 2291 171455 1729
3236 150608 2329 172214 1948
3237 151248 2351 167003 1762
3238 150764 2406 164994 1755
3239 151030 2347 169592 1605
3240 148146 2354 169383 1594
3241 148808 2289 164885 1769
3242 151587 2325 164974 1753
3243 150830 2402 173282 1739
3244 144020 2185 173484 1693
3245 150768 2227 175994 1884
3246 138925 2213 171543 1987
3247 138629 2191 172062 1483
3248 148271 2262 171740 1463
3249 140697 2316 171788 1839
3250 151853 2259 171962 1935
3251 140885 2272 173231 1692
3252 139037 2281 173560 1674
3253 144447 2244 165687 1813
3254 151467 2355 165702 1789
3255 148482 2360 170324 1588
3256 138477 2200 170255 1619
3257 138035 2267 173608 1886
3258 140746 2262 174131 1842
3259 143622 2334 174110 1721
3260 151999 2308 174832 1724
3261 151577 2371 156265 2015
3262 149138 2329 155828 1965
3263 152083 2276 159129 1482
3264 151596 2306 159367 1415
3265 149012 2332 152987 1932
3266 148802 2290 152870 1890
3267 151867 2282 164026 1751
3268 143213 2233 164489 1734
3269 152290 2274 158954 1926
3270 151335 2343 159186 1933
3271 152061 2311 156521 1645
3272 149497 2263 156357 1639
3273 149842 2270 153973 2035
3274 152955 2298 154263 2022
3275 146220 2315 160129 1881
3276 153063 2344 159887 1851
3277 150050 2416 157045 1993
3278 153446 2402 156897 1945
3279 152680 2327 155182 1679
3280 145396 2238 154870 1674
3281 152567 2995 154456 1971
3282 145475 2229 153288 1937
3283 149683 2279 157551 1814
3284 149735 2310 157067 1786
3285 153307 2323 154399 2117
3286 152536 2378 154677 2042
3287 149937 2323 153778 1737
3288 153410 2317 153995 1722
3289 145907 2235 155694 1935
3290 142222 2230 156033 1932
3291 152505 2406 157451 1867
3292 140784 2492 158139 1852
3293 150221 2315 154958 2124
3294 147028 2205 155109 2112
3295 140608 2137 154119 1574
3296 142312 2215 153898 1567
3297 149982 2311 160909 2011
3298 150492 2240 161443 1977
3299 146593 2253 158779 1862
3300 142602 2205 158559 1843
3301 153519 2277 171267 1957
3302 153414 2402 171585 1901
3303 146094 2288 161474 1801
3304 151025 2281 161419 1799
3305 150583 2317 166526 1975
3306 151048 2309 166681 1950
3307 143415 2316 167021 1847
3308 142949 2269 166787 1816
3309 146777 2277 167018 1966
3310 151103 2308 167120 1951
3311 151153 2318 158839 1641
3312 154262 2336 159188 1657
3313 143191 2328 155734 2091
3314 153646 2293 156571 2062
3315 154013 2285 156879 1881
3316 154192 2329 157270 1869
3317 146637 2242 167085 1971
3318 147231 2329 167495 1930
3319 143385 2301 162312 1855
3320 147087 2297 162369 1824
3321 154207 2300 175292 1927
3322 153469 2281 174937 1887
3323 151320 2289 162513 2001
3324 151770 2287 163368 1985
3325 155054 2373 162924 2167
3326 155274 2311 163355 2119
3327 152711 2250 163044 1173
3328 151917 2369 163065 1152
3329 152247 2322 163404 1881
3330 148799 2223 162776 1870
3331 144236 2240 177949 1636
3332 143177 2239 178718 1615
3333 144264 2329 173030 1962
3334 152473 2346 173604 1927
3335 148652 2312 168954 1626
3336 146583 2224 168911 1617
3337 146634 2227 158623 1876
3338 144139 2233 158916 1834
3339 155039 2352 163885 1812
3340 141652 2178 163401 1791
3341 155062 2270 176890 1927
3342 155115 2313 176519 1901
3343 148305 2310 173365 1616
3344 148282 2220 173581 1616
3345 152591 2289 159628 1910
3346 155434 2459 159026 1858
3347 152715 2338 164003 1816
3348 148003 2264 164376 1780
3349 142900 2220 164323 1973
3350 148334 2297 164069 1907
3351 149926 2312 161022 1695
3352 155762 2276 160934 1690
3353 144843 2234 164530 1900
3354 145097 2226 164836 1889
3355 149016 2371 161151 1857
3356 156094 2289 161336 1845
3357 149997 2277 159484 1992
3358 150211 2283 159335 1950
3359 149893 2312 158513 1784
3360 153360 2269 158251 1503
3361 150606 2314 169935 1826
3362 149234 2229 170887 1826
3363 156377 2309 175960 1642
3364 153918 2265 176217 1666
3365 156362 2298 170677 1741
3366 153534 2404 170817 1793
3367 142415 2195 174581 1727
3368 148498 2249 174364 1739
3369 156777 2287 174720 2018
3370 149012 2176 174660 1981
3371 153316 2678 171182 1845
3372 149135 2226 169953 1824
3373 149188 2195 174741 2081
3374 143056 2234 175273 2011
3375 145768 2241 178366 1657
3376 156825 2281 178335 1656
3377 143693 2483 170637 1994
3378 156990 2307 170629 1945
3379 149902 2215 170907 1881
3380 149815 2338 170902 1872
3381 154750 2221 166064 2149
3382 154769 2508 165345 1978
3383 157491 2347 171380 1721
3384 157497 2298 171150 1705
3385 154414 2254 180392 1895
3386 150356 2248 181247 1886
3387 154691 2524 180813 1746
3388 150121 2292 180306 1842
3389 147694 2255 179002 2090
3390 144645 2256 179382 2079
3391 151327 2292 179454 1405
3392 157707 2355 179136 1377
3393 150230 2349 171921 1897
3394 142626 2106 172124 1858
3395 142651 2178 179904 1828
3396 149291 2185 179383 1778
3397 157151 2309 166707 1995
3398 157120 2366 166233 1939
3399 156383 2303 163197 1784
3400 143729 2167 163915 1774
3401 143788 2209 176546 1985
3402 145891 2209 176509 1963
3403 149600 2283 177476 1744
3404 157269 2267 177442 1682
3405 156920 2259 172178 1942
3406 146031 2233 171894 1875
3407 150188 2235 163443 1629
3408 157312 2242 163911 1630
3409 144912 2297 173096 1790
3410 144518 2209 173537 1775
3411 146963 2253 177672 1835
3412 146347 2354 177166 1835
3413 146722 2244 182160 1933
3414 144114 2885 182177 1829
3415 155603 2364 180625 1725
3416 158413 2344 180737 1727
3417 157641 2364 178644 1851
3418 155299 2343 178575 1851
3419 150492 2673 182045 1786
3420 157700 2370 182140 1764
3421 157416 2349 167231 2033
3422 151839 2291 167706 2008
3423 158730 2290 164084 1531
3424 155464 2367 164591 1533
3425 149265 2788 177724 1969
3426 145614 2220 177811 1944
3427 157948 2366 172866 1841
3428 157937 2267 173035 1821
3429 155864 2220 173344 2034
3430 147190 2546 173808 1982
3431 158924 2346 168457 1782
3432 152750 2251 168649 1785
3433 158739 2291 182473 1977
3434 156497 2295 181365 1957
3435 147915 2572 179632 1785
3436 155904 2302 179150 1763
3437 158347 2319 163158 2161
3438 151572 2238 163006 1977
3439 151709 2177 173527 1654
3440 156171 2297 174561 1633
3441 158852 2459 161869 2011
3442 159531 2355 162462 1963
3443 146016 2260 174527 1935
3444 151981 2288 174809 1889
3445 156984 2244 174510 2147
3446 160048 2685 174383 2024
3447 147849 2190 178604 1845
3448 151971 2297 179083 1847
3449 160134 2292 175292 2071
3450 146080 2216 175192 2005
3451 148152 2688 163781 1929
3452 148503 2235 164013 1923
3453 147160 2202 182541 2132
3454 153412 2253 182137 2048
3455 159989 2245 182929 1274
3456 150764 2263 182900 1287
3457 160361 2608 180699 2056
3458 159654 2301 180284 1965
3459 154236 2349 180329 1845
3460 148818 2247 180328 1936
3461 158462 2324 175820 1893
3462 159672 2657 175565 1878
3463 153342 2242 166893 1696
3464 157273 2312 167536 1742
3465 153647 2239 184805 1933
3466 157918 2265 184801 1870
3467 158770 2580 185266 1944
3468 157715 2242 184453 1751
3469 160133 2303 170188 1968
3470 157625 2351 170902 1955
3471 161302 2329 184026 1596
3472 161003 2305 184364 1578
3473 158627 2747 181312 1784
3474 160800 2293 181413 1745
3475 154490 2297 185775 1787
3476 161096 2322 185541 1813
3477 157664 2269 181320 2088
3478 153750 2502 181296 2014
3479 161028 2279 176477 1725
3480 158302 2260 176525 1700
3481 149431 2202 172225 2085
3482 147057 2203 170859 1982
3483 157962 2638 167761 1866
3484 149338 2365 167551 1856
3485 149772 2293 184549 2028
3486 147380 2245 184811 2006
3487 147842 2192 186130 1461
3488 149666 2315 185525 1449
3489 149710 2690 184487 1972
3490 147748 2331 185055 1950
3491 149695 2232 171687 1889
3492 146930 2181 171215 1879
3493 147968 2211 168882 1984
3494 155141 2802 169076 1958
3495 152314 2464 185114 1752
3496 153685 2294 185700 1727
3497 147693 2345 183147 2040
3498 148853 2280 182463 2007
3499 154034 2846 172154 1793
3500 146897 2269 170546 1715
3501 148523 2245 182986 1885
3502 150236 2295 182964 1875
3503 154617 2282 186249 1624
3504 147356 2241 186663 1611
3505 147573 2843 171787 1836
3506 162379 2328 171515 1988
3507 154706 2394 186771 1853
3508 148737 2312 186388 1843
3509 155014 2263 187678 2141
3510 149159 2626 186229 1985
3511 159388 2236 172049 1814
3512 149314 2267 172360 1752
3513 155041 2301 178343 1992
3514 151525 2344 178037 1941
3515 151509 2734 169303 1864
3516 156976 2272 173815 1858
3517 158114 2325 167445 2037
3518 163438 2270 171824 2102
3519 166779 2374 185697 1530
3520 150380 2334 183434 1485
3521 164202 2867 183421 2013
3522 166409 2329 184894 1980
3523 153210 2432 180535 1853
3524 163916 2386 179594 1859
3525 164677 2364 173636 1972
3526 163278 2747 173375 1973
3527 156569 2360 187110 1722
3528 152214 2345 187078 1999
3529 161337 2313 168898 1970
3530 152567 2285 168183 1940
3531 164222 2758 168915 1867
3532 157097 2391 167613 1839
3533 163826 2564 189745 1881
3534 164207 2369 187730 1861
3535 163078 2277 178899 1663
3536 164527 2360 179062 1658
3537 160354 2699 179418 2058
3538 154165 2345 180109 2022
3539 167329 2350 179171 1846
3540 156139 2301 179697 1847
3541 152413 2230 185872 2132
3542 161187 2529 184487 2106
3543 152421 2224 188355 1687
3544 150246 2284 189447 1692
3545 153065 2267 188563 1913
3546 157436 2499 185370 1884
3547 164012 2690 189966 1880
3548 162350 2359 195505 2067
3549 153078 2313 189280 2053
3550 164194 2301 189634 2044
3551 154894 2260 188942 1587
3552 166332 2486 187562 1557
3553 161647 2654 187541 2107
3554 164455 2312 188547 2013
3555 158207 2319 174664 1927
3556 161200 2374 174824 1895
3557 162794 2561 185342 2080
3558 165473 2517 184938 2067
3559 161603 2312 189036 1814
3560 162363 2311 188313 1811
3561 165855 2345 180837 2010
3562 165445 2345 180749 1992
3563 164799 2669 189805 2020
3564 162140 2405 189655 1825
3565 157775 2244 186245 2132
3566 157935 2259 191267 2085
3567 153854 2315 181473 1683
3568 164471 2362 180567 1676
3569 158058 2699 174710 2023
3570 153448 2255 174478 1992
3571 165552 2282 188549 1948
3572 161958 2298 189075 1935
3573 155768 2242 188675 2334
3574 152157 2922 188420 2064
3575 165263 2248 185929 1727
3576 165982 2294 185532 1712
3577 166099 2239 190198 1946
3578 165015 2303 189995 1947
3579 153387 2582 180913 1852
3580 165602 2272 180760 1836
3581 153902 2252 185743 2043
3582 157905 2223 186757 2072
3583 163666 2237 186363 1148
3584 158502 2260 186079 1144
3585 150961 2572 186740 1742
3586 152088 2174 186765 1692
3587 155225 2263 186773 1543
3588 162581 2268 187069 1537
3589 162522 2283 190823 1747
3590 151400 2699 190754 1724
3591 158605 2223 169733 1563
3592 154184 2175 169588 1456
3593 162535 2282 175085 1667
3594 166318 2271 174862 1642
3595 166501 2912 186568 1812
3596 165945 2266 186137 1777
3597 166527 2301 191338 1823
3598 165904 2325 190616 1808
3599 167095 2291 190233 1452
3600 166788 2242 190594 1464
3601 166605 2825 189913 1788
3602 156940 2238 189682 1786
3603 166529 2246 186724 1623
3604 158715 2253 187511 1689
3605 151856 2154 187319 1930
3606 152519 2532 187443 1880
3607 155199 2286 182193 1686
3608 166813 2292 182116 1678
3609 159225 2277 177159 2006
3610 164494 2300 176647 1938
3611 159613 2722 176892 1806
3612 164248 2269 177088 1797
3613 160056 2258 173804 2029
3614 167823 2311 173530 1986
3615 164378 2285 173200 1454
3616 155635 2229 173661 1454
3617 164544 2511 170117 1934
3618 167462 2298 170514 1840
3619 167938 2312 169540 1728
3620 167948 2297 169507 1749
3621 165186 2261 173960 1943
3622 168444 2722 173959 1909
3623 160404 2301 183998 1822
3624 160314 2257 183534 1684
3625 152709 2189 177736 1930
3626 152318 2162 177853 1925
3627 153190 3143 174630 1872
3628 153543 2200 174777 1980
3629 160835 2348 177361 1847
3630 165054 2479 177009 1803
3631 156982 2338 183998 1545
3632 155176 2256 184441 1545
3633 153974 2893 189129 1944
3634 165317 2302 189726 1963
3635 167761 2348 192007 1927
3636 164957 2262 191953 1735
3637 165120 2333 193617 1913
3638 168171 2842 193412 1887
3639 153230 2286 184256 1788
3640 153170 2256 184428 1782
3641 168952 2280 188912 1988
3642 165153 2290 189738 1983
3643 156400 2662 184732 1932
3644 175149 2337 185314 2006
3645 167563 2328 185298 2085
3646 157364 2282 185697 2060
3647 161196 2251 181487 1402
3648 161246 2318 185551 1391
3649 169184 2760 190240 1992
3650 161430 2274 188149 1935
3651 166456 2402 183056 1860
3652 171794 2397 178058 1766
3653 173669 2290 189951 2164
3654 162802 2671 185942 1919
3655 163131 2329 183289 1809
3656 164762 2603 183747 1796
3657 167026 2322 177690 1919
3658 162290 2425 173884 1878
3659 161712 2630 172191 1795
3660 174331 2324 172984 1848
3661 167773 2364 186043 2003
3662 166012 2346 186130 1957
3663 166801 2347 180378 1612
3664 166293 2305 180158 1629
3665 163522 2682 185247 1734
3666 170275 2363 185296 1707
3667 171202 2361 179410 1693
3668 158153 2252 178991 1702
3669 167110 2318 191205 2107
3670 170642 2536 191069 1967
3671 155463 2250 195288 1715
3672 170291 2333 195600 1685
3673 167534 2319 195657 1966
3674 167003 2319 195800 1951
3675 162728 2478 191832 1900
3676 163274 2365 191667 1887
3677 167237 2308 180883 2071
3678 170086 2328 180375 2022
3679 163046 2240 192324 1450
3680 169834 2370 191448 1440
3681 167601 2667 193853 1933
3682 168303 2328 192486 1834
3683 159928 2247 197915 1789
3684 160742 2265 195974 1773
3685 157997 2244 191572 1973
3686 171439 2628 191736 1958
3687 158230 2259 180854 1779
3688 162563 2253 180748 1727
3689 167972 2264 195085 1892
3690 168632 2281 195356 1861
3691 170158 3121 192118 1987
3692 167807 2307 192153 1819
3693 158490 2247 187375 2037
3694 170574 2306 187674 2051
3695 161572 2247 180456 1655
3696 159758 2278 180283 1547
3697 157832 2555 196654 1977
3698 156683 2307 197037 1951
3699 155935 2289 197052 1810
3700 172941 2339 196590 1773
3701 157780 2282 192670 2058
3702 159997 2593 193238 1921
3703 157102 2209 197117 1904
3704 168284 2443 197385 1740
3705 172766 2254 198603 1978
3706 165023 2362 197909 1975
3707 157206 2541 197349 1866
3708 168613 2328 197067 1857
3709 159990 2251 193532 2147
3710 171313 2286 193049 2090
3711 165828 2292 188509 1344
3712 161844 2303 188506 1336
3713 164977 3037 189684 1937
3714 168440 2292 188927 1879
3715 165155 2272 193626 1821
3716 165984 2269 193620 1803
3717 159533 2263 182765 1897
3718 168719 2944 182792 1844
3719 157146 2306 176523 1743
3720 156885 2281 177064 1718
3721 157087 2232 189165 1912
3722 158925 2298 189433 1903
3723 164686 2416 197859 1801
3724 172652 2281 198051 1755
3725 158791 2352 183673 2043
3726 162462 2449 182913 1934
3727 172421 2309 177147 1593
3728 169463 2319 177846 1638
3729 170437 2637 195770 1958
3730 159746 2402 194742 1987
3731 169836 2322 194491 1842
3732 157684 2275 194597 1830
3733 160525 2269 184811 1969
3734 166611 3015 184702 1906
3735 174085 2338 188870 1663
3736 159316 2276 189861 1624
3737 163692 2327 195862 1929
3738 165518 2230 194683 2256
3739 167219 2656 195041 1787
3740 170217 2358 194544 1790
3741 174047 2338 200141 1982
3742 169839 2431 199472 1963
3743 170087 2286 194718 1436
3744 161626 2291 194859 1437
3745 165257 2497 200472 1850
3746 166848 2279 199769 1824
3747 159534 2257 195436 1840
3748 173748 2293 195409 1830
3749 170610 2304 200061 1898
3750 158901 2567 200160 1893
3751 174583 2293 195943 1664
3752 170962 2283 196046 1653
3753 173667 2326 200091 1892
3754 173052 2225 202877 1877
3755 161004 3365 181451 1868
3756 159298 2355 181707 1849
3757 164481 2439 196912 2033
3758 173405 2304 195582 2006
3759 174240 2232 184946 1619
3760 167475 2407 185603 1626
3761 167501 3129 179078 1951
3762 162123 2318 178766 1935
3763 166243 2323 191317 1901
3764 174038 2352 191540 1868
3765 170936 2326 191753 2254
3766 167866 2885 191840 2035
3767 164452 2303 185949 1810
3768 162380 2328 186290 1786
3769 162379 2302 181614 1991
3770 167265 2340 183708 1990
3771 172306 2968 200085 1845
3772 175737 2337 200470 1827
3773 172823 2302 176845 1874
3774 163028 2298 177082 1859
3775 176070 2293 177070 1528
3776 175583 2333 176915 1488
3777 174263 2837 193785 2008
3778 175609 2302 191510 1911
3779 169414 2344 177026 1787
3780 172627 2290 176699 1762
3781 166994 2217 199391 1950
3782 175957 2630 199364 1939
3783 174847 2350 196753 1770
3784 168601 2349 196918 1774
3785 163068 2238 197170 1959
3786 172784 2256 196755 1975
3787 159829 2905 179137 1843
3788 167718 2334 179320 1747
3789 179462 2226 191802 1867
3790 163595 2270 190979 1848
3791 173070 2219 203179 1605
3792 175973 2361 199785 1600
3793 177722 2740 197469 1976
3794 176121 2289 197683 1979
3795 161567 2262 198969 1847
3796 165833 2401 198198 1777
3797 167740 2292 201482 2044
3798 172932 2484 201847 1933
3799 173046 2383 185317 1676
3800 167963 2343 184947 1683
3801 176667 2320 192315 1848
3802 163745 2279 192113 1852
3803 177105 2662 203578 1840
3804 178271 2243 201566 1810
3805 173295 2234 202390 2003
3806 173615 2254 202463 1993
3807 175693 2280 200767 1578
3808 169525 2328 200694 1511
3809 175726 2580 201182 1935
3810 176006 2326 201537 1860
3811 167898 2167 202233 1777
3812 168324 2214 202413 1770
3813 173510 2247 202965 1953
3814 163772 2482 203172 1937
3815 173476 2212 198410 1645
3816 177085 2305 198154 1640
3817 169825 2226 187142 2023
3818 173439 2300 187225 2035
3819 164604 2876 182992 1887
3820 161157 2172 182901 1858
3821 168530 2163 181580 2134
3822 169202 2139 181588 1988
3823 173912 2217 188175 1655
3824 174218 2321 187259 1650
3825 177860 2743 201716 1995
3826 177444 2313 201937 1965
3827 162109 2246 199407 1929
3828 177340 2505 199546 1913
3829 174354 2278 203509 2143
3830 176779 3114 204257 1987
3831 169895 2249 203736 1800
3832 174248 2331 202982 1782
3833 175140 2245 202699 2091
3834 174294 2260 202164 1992
3835 164537 2471 203483 1917
3836 174679 2260 203793 1885
3837 165281 2221 198879 1946
3838 169402 2242 199051 1930
3839 174901 2202 204176 1184
3840 165332 2282 204441 1197
3841 169336 3132 202678 1816
3842 178039 2292 202867 1789
3843 177930 2309 204479 1732
3844 178374 2306 204610 1711
3845 174969 2264 203558 1867
3846 179051 2939 202797 1841
3847 174951 2264 199447 1821
3848 177129 2285 199894 1811
