Size BST-Insert AVL-Insert BST-Find AVL-Find
718 33443 2000 36949 1621
719 31727 2018 36082 1267
720 32556 1943 36505 1267
721 32204 1919 39205 1486
722 34014 1913 39401 1486
723 34542 1997 39162 1485
724 31174 1818 39190 1460
725 31478 1874 35853 1475
726 32772 1877 35599 1426
727 34368 2010 39478 1341
728 33807 2042 39294 1331
729 33884 1937 38950 1678
730 34660 1981 38419 1660
731 33780 1954 37627 1418
732 33060 1928 37697 1420
733 34838 1970 40026 1580
734 34903 1960 39809 1562
735 35271 1962 40107 1130
736 33357 1974 39817 1122
737 34095 1985 40367 1519
738 32103 1899 40011 1537
739 32951 1948 40338 1386
740 32100 2014 40506 1398
741 34427 1953 40492 1651
742 35505 1937 40314 1641
743 33491 1963 40502 1360
744 31995 1919 40249 1361
745 34470 1974 40792 1512
746 33317 1913 41022 1510
747 35498 2084 41046 1498
748 33903 1955 40546 1527
749 32325 1916 36362 1627
750 32521 1827 36379 1602
751 31899 1831 37080 1207
752 31886 1883 36836 1202
753 33695 1931 40830 1625
754 35647 1967 40753 1601
755 35578 2094 40197 1562
756 35672 2067 40072 1559
757 36192 1977 38549 1682
758 35841 1967 38565 1670
759 33630 1963 41158 1427
760 35111 1926 41136 1427
761 35297 1940 41803 1647
762 36621 1984 41480 1627
763 35463 2076 41757 1459
764 36829 1968 41192 1442
765 35393 1895 41233 1659
766 36421 1950 41451 1652
767 35194 1987 40036 893
768 35521 1928 40114 936
769 34628 1943 41844 1572
770 34169 1878 42002 1396
771 33348 1887 41918 1373
772 35722 1844 41469 1358
773 35694 1955 41687 1527
774 33267 1901 41684 1508
775 35777 1985 41899 1250
776 35048 1919 41812 1225
777 34897 1938 38506 1610
778 35075 1965 39038 1573
779 35886 1946 40144 1399
780 34863 1873 39962 1387
781 36109 1950 42947 1572
782 36802 1909 42328 1899
783 34987 1951 39833 1238
784 37272 1929 39902 1230
785 34760 1936 39238 1682
786 37447 1951 38942 1651
787 37846 1990 40016 1487
788 37587 1937 40172 1625
789 36826 2005 41914 1695
790 34676 1918 41413 1664
791 37677 2041 39467 1433
792 37642 2017 39398 1449
793 35278 1908 43060 1530
794 36704 1948 43881 1512
795 34419 1958 41980 1594
796 37919 1956 41927 1594
797 37938 2004 40705 1677
798 36210 1937 40486 1624
799 37126 1976 42405 1217
800 36948 1884 42335 1205
801 38085 1962 43037 1512
802 37172 1945 42944 1491
803 37247 2023 39720 1779
804 36202 1954 39745 1649
805 38239 1971 39057 1379
806 37267 1909 39105 1362
807 36229 1953 43499 1513
808 35761 1870 43505 1514
809 35867 1909 43255 1294
810 37594 1971 43195 1298
811 36257 1941 44087 1532
812 35021 1942 43847 1558
813 38579 1977 42664 1559
814 35246 1864 42642 1558
815 38853 1983 43873 1560
816 34955 1879 44220 1561
817 36328 1900 41714 1221
818 38978 1983 41571 1231
819 38264 1999 43859 1606
820 38044 1946 43885 1598
821 37916 1964 44118 1486
822 36977 1973 44139 1472
823 39179 2030 44745 1631
824 38567 1948 44544 1610
825 37238 1986 44293 1363
826 36326 1952 44884 1356
827 39568 2008 42248 1613
828 39457 2019 42405 1605
829 39518 1979 45232 1527
830 39697 2147 45263 1512
831 38651 1966 43879 1776
832 37501 2008 43755 1750
833 36147 1867 41412 1125
834 36329 1832 41457 1119
835 37054 1922 40726 1444
836 36318 1868 41122 1432
837 40012 1969 44995 1407
838 38824 1884 45089 1385
839 37524 1907 45488 1554
840 40097 1869 45494 1548
841 40482 1939 45281 1287
842 40214 1927 45325 1278
843 40611 1964 43069 1469
844 40080 1945 43620 1518
845 40312 2001 45807 1482
846 39737 1956 45916 1484
847 39220 2022 45995 1670
848 38095 1951 45964 1642
849 39513 1976 46485 1229
850 40814 1961 46040 1255
851 39514 2013 46298 1559
852 37981 1915 46709 1559
853 39393 1933 43293 1522
854 37955 2074 43807 1490
855 37881 2006 42478 1740
856 39878 1922 42632 1731
857 40948 1986 45047 1484
858 41435 1965 45119 1493
859 39910 2034 47032 1656
860 41323 2013 47064 1632
861 38256 1980 47043 1548
862 39820 1975 46955 1524
863 41040 1966 47143 1662
864 41032 1985 47048 1626
865 41329 1941 47210 1176
866 41225 1952 46775 1164
867 39039 1977 43164 1668
868 41226 1928 42936 1666
869 40223 1985 47200 1477
870 37977 1901 47366 1465
871 37196 1891 47830 1587
872 40231 1947 47189 1568
873 41350 1977 47870 1330
874 41690 1949 47724 1340
875 40738 2043 47275 1557
876 39175 1957 47019 1534
877 40389 2002 48246 1487
878 42089 1974 47675 1479
879 42152 1986 47515 1715
880 40735 2079 46398 1697
881 41037 2026 44726 1337
882 39557 2008 45038 1331
883 40706 1964 46638 1711
884 40859 1942 46568 1706
885 42492 1986 48354 1517
886 42547 1980 48364 1495
887 42179 1964 48091 1606
888 42460 2014 47812 1594
889 42850 1985 45502 1411
890 41119 1940 46311 1426
891 42592 1978 45412 1625
892 42882 1995 45828 1618
893 42849 2054 44722 1659
894 42625 1962 44274 1646
895 43039 1968 44361 1813
896 41610 2050 44706 1797
897 40888 2006 44637 1020
898 42950 1909 44949 1101
899 41511 1953 43920 1596
900 43021 1932 43480 1552
901 40438 2006 44774 1592
902 40739 1987 44871 1542
903 43082 2030 43455 1617
904 41931 1969 43180 1606
905 42168 1967 43313 1386
906 42990 1967 43509 1375
907 43663 1974 46680 1824
908 42414 1963 46128 1597
909 43837 1953 46312 1478
910 39292 1924 46619 1460
911 40655 1958 49396 1557
912 43300 1936 49988 1565
913 43675 2009 45890 1427
914 42179 1979 45488 1365
915 42396 1947 44128 1607
916 43634 1929 43848 1597
917 40949 1950 50145 1454
918 41302 1969 49839 1439
919 43632 1987 50115 1628
920 44176 1955 50239 1583
921 41440 2010 50043 1361
922 43959 2055 50523 1404
923 40308 2077 50582 1727
924 43912 1987 50190 1571
925 44313 1975 48625 1645
926 44080 1936 48841 1623
927 44644 1938 46310 1802
928 44267 1948 46376 1788
929 43542 2050 46670 1265
930 40597 1938 46621 1256
931 39998 1978 47704 1664
932 39940 1966 47702 1647
933 43549 1987 49854 1450
934 43280 1942 49906 1437
935 40382 1982 45512 1544
936 44512 1903 45603 1515
937 44467 1926 47585 1421
938 40095 1868 47572 1386
939 43143 1927 47850 1661
940 44822 1922 47805 1630
941 45476 1961 46809 1602
942 43583 1969 47006 1607
943 43777 1947 45876 1805
944 42439 2016 45566 1724
945 41218 1981 45950 1587
946 40952 1959 46016 1351
947 45598 2009 46108 1683
948 43988 2007 45837 1661
949 45209 1937 51437 1541
950 44376 1954 51377 1517
951 44252 1933 46567 1581
952 41689 1967 46350 1577
953 44373 1971 51713 1416
954 45550 1946 51673 1401
955 44447 1955 51885 1640
956 45245 1917 51909 1629
957 41347 1912 50782 1457
958 42630 1951 51194 1459
959 45727 1967 46154 1722
960 41472 1933 46870 1709
961 42640 1936 50955 1183
962 42832 1905 50662 1187
963 43666 1945 49008 1713
964 46003 1984 49054 1710
965 45867 1991 50470 1615
966 45086 2120 50485 1600
967 42427 2003 52109 1564
968 46199 2005 52104 1550
969 46180 2019 49460 1447
970 45066 1982 49615 1441
971 45459 2094 52412 1570
972 43966 2000 52730 1600
973 45340 1954 52817 1494
974 45162 1945 52625 1484
975 43737 1970 52660 1611
976 42947 1979 52712 1598
977 41812 2175 51272 1480
978 19289 1955 51304 1432
979 18390 2007 50159 1647
980 17392 1980 49875 1654
981 18610 1983 49052 1588
982 18548 1981 49122 1574
983 18644 1919 47551 1733
984 18209 1943 47647 1720
985 19213 1921 47829 1460
986 19702 1927 47838 1450
987 19447 1960 49197 1725
988 19814 1907 49222 1723
989 19529 1943 53542 1550
990 20020 2076 53550 1532
991 19662 1982 53809 1663
992 19135 1948 53967 1669
993 18632 2016 50707 1271
994 19866 1917 50726 1271
995 19921 1888 51134 1770
996 18852 1871 50848 1710
997 18314 1947 51145 1634
998 19373 1930 51068 1617
999 19536 1936 50371 1791
1000 19770 1911 49811 1762
1001 20067 1930 51740 1612
1002 20230 1937 51512 1495
1003 19740 1955 53788 1640
