Size BST-Insert AVL-Insert BST-Find AVL-Find
2551 10409 161 11042 91
2552 10389 164 11023 76
2553 10412 190 10199 149
2554 10468 154 10225 115
2555 10616 147 10958 165
2556 10479 144 10911 122
2557 10444 168 11087 145
2558 10676 136 10900 112
2559 10579 193 10786 41
2560 10620 171 10757 33
2561 10564 214 10897 162
2562 10425 153 10869 109
2563 10699 187 10613 152
2564 10442 168 10588 104
2565 10524 161 10131 190
2566 10458 187 10108 113
2567 10459 196 11229 108
2568 10426 132 11222 81
2569 10438 167 11013 157
2570 10448 164 11023 113
2571 10792 165 10934 112
2572 10467 159 10942 122
2573 10474 150 11198 173
2574 10491 152 11173 130
2575 10599 147 11166 80
2576 10487 166 11101 66
2577 10629 195 11217 137
2578 10458 131 11336 111
2579 10502 171 11228 124
2580 10489 147 11122 114
2581 10647 189 11260 118
2582 10597 159 11167 108
2583 10590 180 11199 85
2584 10520 169 11428 80
2585 10512 164 9865 185
2586 10529 156 9841 123
2587 10649 189 9894 184
2588 10606 188 9852 122
2589 10554 186 9832 246
2590 10532 187 9784 151
2591 10642 175 9934 73
2592 10705 168 9872 65
2593 10567 214 10006 173
2594 10590 187 9907 148
2595 10566 165 9982 163
2596 10569 168 9954 108
2597 10579 174 9950 169
2598 10586 152 10014 131
2599 10617 161 11169 137
2600 10617 160 11342 97
2601 10689 177 10832 192
2602 10595 154 10855 134
2603 10636 175 11229 139
2604 10617 161 11190 111
2605 10957 174 11331 154
2606 10705 152 11295 125
2607 10862 172 11110 116
2608 11157 181 10831 87
2609 10709 194 10420 192
2610 10650 189 10392 140
2611 10665 171 11281 116
2612 10665 166 11272 99
2613 10725 182 10898 162
2614 10682 160 10975 129
2615 10725 146 11480 107
2616 10650 154 11384 87
2617 11147 184 10467 187
2618 10658 156 10569 137
2619 10685 167 10097 163
2620 10661 147 10084 114
2621 10694 172 11060 202
2622 10729 178 11033 142
2623 10790 169 10505 74
2624 10728 178 10487 62
2625 10821 219 11427 135
2626 10709 179 11475 107
2627 10820 180 11422 140
2628 11017 177 11501 103
2629 10774 201 10204 122
2630 11090 164 10389 102
2631 10755 171 11811 120
2632 10744 155 11617 94
2633 10881 182 10812 175
2634 10827 175 10534 136
2635 10872 182 11092 147
2636 10782 139 11091 108
2637 10743 158 10360 130
2638 10763 151 10186 110
2639 10756 161 11455 92
2640 10845 170 11754 83
2641 10932 179 10220 177
2642 10815 171 10462 128
2643 10914 144 10146 177
2644 11029 152 10220 122
2645 10805 161 11218 152
2646 10818 154 11114 126
2647 10829 172 10292 140
2648 10881 173 10264 103
2649 10815 174 10766 208
2650 10962 143 10658 136
2651 10876 165 10324 124
2652 10978 166 10326 103
2653 10835 189 10196 177
2654 10825 147 10146 128
2655 10812 142 10270 85
2656 11535 272 10402 79
2657 10935 183 11554 155
2658 10977 159 11535 129
2659 10934 176 11616 123
2660 10846 147 11537 113
2661 11138 188 11862 152
2662 11075 155 11782 117
2663 11383 157 11640 104
2664 10928 163 11625 90
2665 10865 157 10823 170
2666 10891 168 11065 131
2667 10897 174 11605 151
2668 10894 152 11590 112
2669 10897 179 11776 172
2670 10930 171 11728 132
2671 10915 184 11627 95
2672 10923 164 11696 84
2673 10950 195 11647 130
2674 11272 191 11638 107
2675 10971 197 11621 156
2676 11167 190 11389 106
2677 11041 193 11712 180
2678 11080 196 11759 121
2679 10971 179 11678 89
2680 10956 159 11752 82
2681 10885 194 12272 147
2682 10971 150 11617 117
2683 10941 192 11985 136
2684 11004 202 12108 99
2685 11143 205 10922 146
2686 11149 220 10799 105
2687 11031 192 11767 57
2688 11076 177 11832 53
2689 11267 217 10954 173
2690 11007 184 10952 110
2691 10996 167 11978 160
2692 11027 159 11744 104
2693 11067 168 11504 154
2694 11142 167 12061 117
2695 11499 168 11490 81
2696 11430 185 11755 75
2697 11057 164 12026 149
2698 11166 188 12062 110
2699 11216 225 11807 110
2700 11058 187 12185 94
2701 11308 219 10950 148
2702 11122 187 11415 103
2703 11161 192 11568 85
2704 11052 310 11492 67
2705 11179 214 11784 142
2706 11074 177 11845 129
2707 11297 188 11810 88
2708 11100 179 11939 84
2709 11134 175 11736 176
2710 11250 165 11703 128
2711 11222 174 11792 82
2712 11175 163 11904 74
2713 11526 191 11513 215
2714 11139 187 11445 126
2715 11150 197 11635 162
2716 11145 211 11642 104
2717 11179 170 12284 172
2718 11132 185 11906 127
2719 11170 255 11958 80
2720 11139 159 11899 73
2721 11136 200 11980 155
2722 11151 200 12159 115
2723 11564 203 12287 146
2724 11282 196 12009 97
2725 11190 199 12076 160
2726 11289 184 12203 110
2727 11194 190 11370 83
2728 11201 177 10926 73
2729 11215 247 10613 207
2730 11412 187 10630 117
2731 11292 276 11805 149
2732 11229 164 12190 118
2733 11329 177 12271 253
2734 12172 173 12495 109
2735 11621 180 12679 108
2736 11214 171 11719 73
2737 11274 209 11763 126
2738 11211 176 11774 98
2739 11465 182 12069 146
2740 11270 195 12017 106
2741 11393 183 11957 161
2742 11656 190 12118 126
2743 11248 171 10992 142
2744 11220 171 10997 92
2745 11181 196 10652 175
2746 11203 160 10639 120
2747 11219 179 10503 162
2748 11335 183 10489 114
2749 11197 169 11790 142
2750 11211 164 11773 110
2751 11225 169 11649 79
2752 11318 165 11609 62
2753 11262 192 11515 181
2754 11392 167 11488 128
2755 11269 173 12237 121
2756 11277 170 12022 89
2757 11282 170 11059 172
2758 11444 172 11050 118
2759 11278 170 11553 141
2760 11289 176 11572 95
2761 11285 182 12002 149
2762 11317 167 12063 117
2763 11337 159 11545 171
2764 11295 169 11579 122
2765 11423 172 11995 157
2766 11316 144 12043 116
2767 11532 160 12339 111
2768 11632 172 12140 85
2769 11414 192 11754 137
2770 11392 182 11743 142
2771 11343 201 11160 123
2772 11343 180 11233 95
2773 11339 170 11925 127
2774 11513 172 11901 104
2775 11517 176 11576 154
2776 11372 152 11742 104
2777 11547 180 11602 142
2778 11360 167 11584 111
2779 11391 172 12127 131
2780 11375 159 12044 105
2781 11470 183 11692 136
2782 11413 175 11622 115
2783 11414 176 11151 87
2784 11421 183 11127 63
2785 11406 195 10754 167
2786 11402 182 10741 129
2787 11620 193 11737 140
2788 11590 173 11637 106
2789 11437 165 12137 129
2790 11427 166 12106 110
2791 11449 170 11746 105
2792 11529 176 11711 91
2793 11557 184 11710 137
2794 11579 194 11789 104
2795 11588 178 11407 141
2796 11507 172 11381 104
2797 11490 163 11254 161
2798 11496 162 11238 122
2799 11483 209 11843 113
2800 11480 148 12047 198
2801 11689 188 12137 132
2802 11494 184 12022 132
2803 11481 163 11862 127
2804 11491 157 11929 93
2805 12009 207 12342 177
2806 11682 145 12318 126
2807 12103 177 12246 94
2808 11533 175 12236 82
2809 11508 189 12450 129
2810 11529 170 12272 100
2811 11530 156 12245 155
2812 11906 371 12055 112
2813 11808 182 12349 153
2814 11653 149 12829 122
2815 11544 164 10891 71
2816 11534 169 11457 51
2817 11777 190 11384 165
2818 11785 169 11296 118
2819 11656 172 11916 159
2820 11588 177 12307 105
2821 11704 177 12356 167
2822 11975 173 12362 114
2823 11615 159 12472 87
2824 12105 155 12457 74
2825 11578 175 12396 131
2826 11566 165 12792 94
2827 11687 183 10731 162
2828 11645 176 10772 121
2829 11715 196 10962 196
2830 11625 194 10833 125
2831 11626 199 12054 96
2832 11620 165 12154 76
2833 12159 177 12315 125
2834 11809 172 12344 97
2835 11625 177 12328 124
2836 11624 156 12319 102
2837 11619 161 10857 181
2838 12023 157 10983 130
2839 11657 175 11889 185
2840 11658 166 11873 114
2841 11736 179 12254 209
2842 11770 184 12072 122
2843 11682 192 12399 140
2844 11785 194 12298 103
2845 11673 204 12359 155
2846 11705 198 12136 112
2847 11740 182 12410 69
2848 11820 172 12584 56
2849 11702 184 12138 124
2850 11688 164 12098 97
2851 11694 157 12630 137
2852 11922 160 12412 90
2853 11711 184 11462 150
2854 11778 169 11672 125
2855 12357 180 12176 192
2856 11864 197 11953 122
2857 11839 213 12258 171
2858 11727 188 11849 119
2859 11759 179 12521 196
2860 11742 180 12287 114
2861 11751 182 12281 204
2862 12054 172 12255 131
2863 11764 162 11940 144
2864 11768 182 11941 96
2865 11905 193 11034 210
2866 11733 155 10997 134
2867 11745 150 11967 166
2868 11875 156 12025 118
2869 11773 167 11605 215
2870 12512 183 12050 150
2871 12131 180 11175 110
2872 12013 150 11115 88
2873 11801 168 11824 153
2874 11783 161 11449 113
2875 11825 199 11379 134
2876 11887 172 11565 109
2877 11891 184 11814 132
2878 11833 174 11555 172
2879 12072 181 12115 77
2880 11841 157 12112 73
2881 12053 207 11537 189
2882 11845 168 11535 113
2883 11968 164 11574 96
2884 11845 153 11587 85
2885 11932 161 11178 178
2886 11887 162 11139 127
2887 11869 156 11281 102
2888 11907 169 11202 87
2889 12198 188 11175 187
2890 11888 188 11182 112
2891 11891 180 12235 160
2892 11863 161 12210 112
2893 11870 167 11165 192
2894 11895 173 11207 137
2895 11876 161 12657 143
2896 11989 164 12484 97
2897 12479 182 12666 165
2898 11921 169 12630 112
2899 11932 180 12565 130
2900 11974 230 12547 103
2901 11948 170 12657 127
2902 11941 178 12747 106
2903 12042 178 12209 128
2904 12012 173 12168 93
2905 12018 185 12670 156
2906 11951 179 12666 113
2907 11937 164 12667 144
2908 11975 162 12561 108
2909 11970 165 12602 178
2910 12228 174 12564 136
2911 12234 196 12771 75
2912 12044 183 12752 66
2913 12009 212 12770 166
2914 11994 177 12616 110
2915 12005 167 12475 130
2916 12153 164 12450 94
2917 12106 177 12442 212
2918 12297 166 12213 150
2919 12381 167 12823 99
2920 12047 175 12757 81
2921 12317 179 11746 138
2922 12064 176 11724 107
2923 12249 182 12327 151
2924 12300 169 12254 117
2925 12176 170 12765 181
2926 12084 181 13133 129
2927 12098 171 12300 100
2928 12437 155 12317 91
2929 12063 168 12402 147
2930 12041 163 12297 122
2931 12247 184 11812 134
2932 12234 174 11818 103
2933 12232 195 11790 145
2934 12107 171 11761 115
2935 12114 182 12342 116
2936 12354 165 12328 99
2937 12113 185 12903 178
2938 12438 189 13072 125
2939 12147 194 12351 156
2940 12115 166 12323 112
2941 12255 186 11391 179
2942 12236 185 11379 137
2943 12240 188 12998 65
2944 12392 193 12667 56
2945 12792 207 11375 190
2946 12112 172 11675 118
2947 12172 172 12728 170
2948 12225 172 12854 114
2949 12194 186 12761 211
2950 12204 168 12801 146
2951 12270 184 12457 178
2952 12374 194 12392 103
2953 12259 182 11918 157
2954 12218 179 11884 115
2955 12208 177 12800 121
2956 12214 175 12777 106
2957 12249 191 12863 137
2958 12267 175 12859 113
2959 12262 193 12455 107
2960 12261 190 12598 91
2961 12306 174 12998 161
2962 12250 182 12841 112
2963 12270 168 13127 154
2964 12230 156 12979 97
2965 12508 172 13025 201
2966 12745 172 13398 140
2967 12256 176 13160 101
2968 12264 179 13013 83
2969 12257 169 12944 133
2970 12281 177 12934 105
2971 12369 164 13709 164
2972 12357 165 13080 107
2973 12303 180 13051 139
2974 12331 191 12941 113
2975 12346 198 12839 98
2976 12299 189 12533 81
2977 12295 175 12023 167
2978 12470 175 12010 117
2979 12311 175 11759 170
2980 12326 192 11582 118
2981 12345 212 11711 166
2982 12357 181 11650 126
2983 12364 165 13100 134
2984 12397 168 13034 102
2985 12356 199 12771 183
2986 12484 160 12620 134
2987 12355 162 11702 153
2988 12371 167 11685 124
2989 12450 177 13047 153
2990 12408 155 13067 122
2991 12644 187 13059 80
2992 12383 170 13120 68
2993 12381 178 13193 153
2994 12364 156 13184 113
2995 12430 177 13082 129
2996 12399 156 13154 98
2997 12420 174 13096 171
2998 12447 172 13120 129
2999 12459 184 12893 96
3000 12470 161 12895 85
3001 12462 187 12980 163
3002 12516 152 12839 113
3003 12443 161 12692 157
3004 12475 167 12775 114
3005 13121 194 13110 181
3006 12822 177 13344 136
3007 12564 190 12809 107
3008 12558 185 12691 68
3009 12506 225 11742 173
3010 12532 187 11781 129
3011 12487 197 13559 150
3012 12502 175 13096 112
3013 12807 184 12709 235
3014 12548 185 12804 148
3015 12832 190 14261 115
3016 12738 167 12753 100
3017 12671 209 11856 154
3018 12579 179 11815 115
3019 12538 189 13246 138
3020 12536 178 13243 114
3021 12543 186 11896 154
3022 12897 200 12292 126
3023 12780 187 13464 98
3024 12841 182 13589 82
3025 12569 187 13448 119
3026 12579 179 13337 105
3027 12779 169 12052 159
3028 12764 154 11988 111
3029 12596 173 13305 154
3030 12595 180 13260 126
3031 12574 145 12117 116
3032 12652 152 12048 92
3033 12710 172 13420 149
3034 12937 173 13945 143
3035 13336 198 13724 136
3036 13362 171 13589 116
3037 12970 160 13310 173
3038 12515 167 13415 128
3039 12614 188 12925 87
3040 12544 174 12982 75
3041 12742 222 13799 177
3042 12839 172 13303 135
3043 12580 170 12905 119
3044 12673 169 13202 112
3045 12662 169 12703 184
3046 12620 184 12518 135
3047 12751 178 13567 135
3048 12469 173 13325 105
3049 12533 187 13676 167
3050 12477 165 13475 120
3051 12518 181 13559 116
3052 12495 175 13705 101
3053 12544 190 13116 169
3054 12523 163 13019 134
3055 12515 167 13707 107
3056 12612 157 13342 92
3057 12602 182 13598 164
3058 12502 158 14282 144
3059 12955 187 13281 232
3060 12608 170 13060 140
3061 12596 165 13051 166
3062 12524 169 13032 145
3063 12528 177 13554 156
3064 12740 186 13412 124
3065 12541 213 13054 151
3066 12590 172 13066 124
3067 12652 175 12136 161
3068 12505 151 12201 127
3069 12552 162 13084 169
3070 12618 153 13121 137
3071 12884 172 11955 65
3072 12703 182 11884 39
3073 12790 237 13511 190
3074 12780 215 13227 151
3075 12670 202 12645 213
3076 12854 183 12711 130
3077 12954 185 12737 199
3078 13093 198 12392 142
3079 13075 191 13590 152
3080 12600 158 13728 122
3081 12615 190 13608 142
3082 12826 174 13625 109
3083 12670 189 12571 221
3084 12721 163 12409 146
3085 12630 182 12112 233
3086 12844 152 12202 160
3087 12676 157 12523 100
3088 12715 167 12442 78
3089 12778 188 13476 176
3090 12618 177 13443 124
3091 12648 179 13114 172
3092 12666 164 13190 127
3093 12681 164 13529 132
3094 12825 169 13575 107
3095 12794 174 14025 127
3096 13077 224 13683 138
3097 13023 201 13708 254
3098 13011 193 13674 157
3099 13379 222 12302 189
3100 12866 164 12242 130
3101 12852 170 12287 199
3102 12904 191 12347 123
3103 12813 170 12323 72
3104 12897 177 12267 60
3105 12847 211 12728 182
3106 12831 180 12847 127
3107 12857 195 12170 159
3108 12829 177 12156 118
3109 13032 189 13352 178
3110 12889 194 13750 135
3111 12881 202 12360 129
3112 13751 171 12226 91
3113 13168 182 13237 160
3114 13113 258 13211 115
3115 12900 187 13592 180
3116 12814 182 13715 143
3117 12783 167 13262 175
3118 13185 209 13510 127
3119 13089 199 12325 96
3120 12869 167 12264 76
3121 12962 194 13739 135
3122 12902 198 13734 136
3123 12969 192 13861 139
3124 12934 193 13695 112
3125 12803 159 13336 166
3126 12979 171 13463 117
3127 12938 177 13536 81
3128 15988 177 13357 73
3129 12837 168 13818 128
3130 12879 168 13718 127
3131 12841 178 13594 145
3132 13249 252 13460 103
3133 12965 187 13727 129
3134 12849 157 13735 107
3135 12875 388 13741 65
3136 12893 170 13698 62
3137 12981 237 13997 165
3138 12985 192 13616 135
3139 12909 205 13923 149
3140 13676 215 13861 105
3141 13129 212 13845 156
3142 12950 174 13795 110
3143 13105 190 13727 130
3144 12970 186 13695 111
3145 13060 208 13400 169
3146 12929 178 13366 122
3147 12944 180 13767 130
3148 13007 185 13833 114
3149 13187 192 13416 141
3150 12997 199 13403 115
3151 13006 198 13863 95
3152 13117 194 13950 79
3153 13004 204 13372 114
3154 13111 211 13346 102
3155 13175 177 13852 107
3156 13013 181 13885 226
3157 13752 200 13577 120
3158 13178 186 13406 102
3159 13192 183 13914 131
3160 13248 186 14457 91
3161 13331 187 13719 188
3162 13583 175 13528 125
3163 13152 193 14095 159
3164 13053 219 13836 109
3165 13045 186 13849 163
3166 13074 174 13925 125
3167 13145 179 13860 129
3168 13090 206 13918 99
3169 13263 207 13818 141
3170 13356 187 13920 121
3171 13092 186 13977 142
3172 13113 199 13998 103
3173 13160 183 13503 202
3174 13121 166 13501 140
3175 13129 182 12882 136
3176 13222 179 12963 97
3177 15280 196 14093 180
3178 13160 192 13902 125
3179 13391 222 13560 136
3180 13117 168 13667 113
3181 13289 179 12899 221
3182 13152 175 12875 147
3183 13141 200 12555 123
3184 13293 175 12535 85
3185 13391 187 13965 172
3186 13223 179 14267 119
3187 13322 200 14005 195
3188 13399 167 14084 132
3189 13443 201 12788 192
3190 13254 193 12874 133
3191 13508 172 13980 134
3192 13269 165 13979 121
3193 13221 187 13807 195
3194 13198 156 13657 134
3195 13324 158 13691 134
3196 13300 167 13689 114
3197 13222 182 12625 179
3198 13240 172 12477 134
3199 13667 197 12893 112
3200 13201 167 12335 61
3201 13270 209 14021 205
3202 13167 165 13704 134
3203 13191 173 13059 189
3204 13279 505 13630 133
3205 13713 213 13365 170
3206 13565 180 13930 135
3207 13296 168 12981 139
3208 13694 174 12828 97
3209 13558 189 12755 202
3210 13328 170 12732 135
3211 13447 177 12543 165
3212 13389 181 12903 118
3213 13304 190 13806 200
3214 13334 157 13811 138
3215 13429 159 13147 137
3216 13270 165 13147 98
3217 13238 241 13234 175
3218 13260 177 13588 136
3219 13842 154 13217 108
3220 13352 157 13385 96
3221 13293 175 13275 178
3222 13485 200 13430 146
3223 13323 178 13947 156
3224 13365 182 14147 106
3225 13343 205 14288 179
3226 13347 177 14503 114
3227 13310 182 14214 106
3228 13299 164 14200 90
3229 13293 176 13916 206
3230 13397 172 14163 139
3231 13814 193 14139 97
3232 13345 148 13899 84
3233 13872 193 14284 162
3234 13595 185 14338 111
3235 13369 182 14267 130
3236 13382 182 14237 90
3237 13374 192 13686 146
3238 13371 164 13671 119
3239 13377 174 13869 140
3240 13527 169 13987 93
3241 13460 320 13744 132
3242 13421 184 13757 107
3243 13529 172 14305 126
3244 13366 162 14447 97
3245 13437 149 14453 151
3246 13342 157 14293 109
3247 13374 166 14359 77
3248 16509 168 14354 68
3249 13824 216 14452 122
3250 13478 178 14414 98
3251 13471 175 14699 119
3252 13484 160 14612 97
3253 14049 159 13773 139
3254 13386 170 13738 250
3255 13380 174 13994 87
3256 13591 146 13989 81
3257 13552 155 14348 138
3258 13460 155 14529 106
3259 13787 173 14377 100
3260 13391 173 14342 93
3261 13408 190 12970 172
3262 13559 174 12984 124
3263 13452 165 13552 105
3264 13420 174 13288 76
3265 13483 206 12706 222
3266 13418 182 12547 129
3267 13463 176 14194 189
3268 13422 155 14005 117
3269 13422 170 13350 207
3270 13607 173 13330 154
3271 13481 188 13106 99
3272 13456 172 13027 85
3273 13492 165 12702 246
3274 13592 173 12794 150
3275 13619 174 13418 150
3276 13468 162 13392 127
3277 13631 182 13055 201
3278 13503 167 13160 142
3279 13603 174 12743 114
3280 13509 175 12719 96
3281 13519 187 12854 210
3282 13482 164 12664 121
3283 13512 173 13134 147
3284 13709 176 13095 115
3285 13522 180 12819 202
3286 13540 176 12765 137
3287 13539 166 12895 119
3288 13645 169 12687 82
3289 13520 191 13067 152
3290 13534 160 13130 117
3291 13554 162 13161 154
3292 13537 141 13157 119
3293 13599 157 12859 202
3294 13589 185 12984 156
3295 18126 179 13211 91
3296 13703 183 13009 66
3297 13742 199 13943 186
3298 13619 174 13859 149
3299 14475 165 13267 146
3300 13578 156 13268 105
3301 13535 175 14884 229
3302 13518 161 14714 155
3303 13522 160 13619 191
3304 13578 172 13951 127
3305 13659 178 14304 229
3306 13532 166 14222 143
3307 13618 172 14357 132
3308 13519 157 14320 115
3309 14180 168 14801 144
3310 13582 167 14303 118
3311 13714 190 13492 110
3312 13673 196 13348 80
3313 13938 184 12987 211
3314 13621 175 12936 138
3315 13589 169 13069 132
3316 13591 173 13105 105
3317 13726 169 14408 151
3318 13662 166 14487 124
3319 13589 173 13859 137
3320 13730 177 13773 114
3321 13668 170 14742 149
3322 13705 182 14709 122
3323 13636 190 13691 163
3324 13863 194 13671 134
3325 13846 174 13709 162
3326 13620 182 13680 138
3327 13878 176 13905 53
3328 14100 165 13707 43
3329 13642 207 13701 178
3330 14057 167 13741 127
3331 13879 196 14840 164
3332 13733 190 14844 117
3333 13876 222 14714 221
3334 13682 182 14689 155
3335 13742 194 14621 157
3336 14006 192 14594 118
3337 14027 200 13234 159
3338 14006 215 13477 129
3339 13898 170 13910 160
3340 14115 160 13899 114
3341 13921 166 14915 215
3342 13738 170 14787 143
3343 13672 170 15489 132
3344 13794 168 14967 97
3345 13876 170 13327 180
3346 14702 160 16000 133
3347 13894 163 14407 148
3348 14173 174 14088 119
3349 13904 174 14059 178
3350 13863 180 13967 130
3351 14050 175 13742 112
3352 14016 181 13489 92
3353 13788 185 13997 153
3354 13814 166 13920 115
3355 13809 181 13843 144
3356 14087 161 13652 117
3357 13788 177 13422 203
3358 13797 162 13484 151
3359 13944 191 13278 109
3360 13833 172 13234 79
3361 14045 179 14660 144
3362 13812 170 14679 121
3363 13908 172 14575 138
3364 13818 166 14556 108
3365 13995 180 14521 192
3366 14061 181 14268 142
3367 13810 160 14945 182
3368 13911 172 14927 117
3369 14085 200 14950 186
3370 13982 171 14785 127
3371 13794 174 14616 167
3372 13775 163 14769 127
3373 14142 185 14842 159
3374 13789 160 14788 126
3375 13790 167 14923 163
3376 13805 171 14914 103
3377 14260 235 14610 165
3378 13824 178 14712 129
3379 13999 177 14645 163
3380 14068 176 14605 113
3381 13863 184 14060 225
3382 13934 189 14271 147
3383 14247 173 14647 102
3384 13919 170 14707 89
3385 13910 168 15487 149
3386 13919 178 15191 112
3387 13875 180 15026 105
3388 13998 170 15036 98
3389 14019 184 15027 166
3390 14060 152 15029 130
3391 13859 182 15029 73
3392 13912 195 15201 63
3393 13959 195 14954 178
3394 13307 152 14827 114
3395 13196 167 15039 149
3396 13277 166 15077 107
3397 13185 185 14114 193
3398 13162 171 14118 136
3399 13168 176 13675 153
3400 13190 158 14331 102
3401 14070 157 14995 170
3402 13207 170 15060 127
3403 13472 173 14821 145
3404 13323 169 14670 116
3405 13297 184 14754 182
3406 13220 160 14762 137
3407 13232 160 13742 106
3408 13214 156 13707 77
3409 13227 172 14468 133
3410 13229 167 14757 109
3411 13268 170 15030 150
3412 13271 210 15124 115
3413 13262 165 15177 134
3414 13343 173 15163 109
3415 13250 156 15437 130
3416 13285 170 15097 100
3417 13287 191 14735 126
3418 13338 172 14745 104
3419 13359 176 15145 164
3420 13337 182 15148 120
3421 13491 189 14197 202
3422 13310 205 14159 144
3423 13299 175 13780 85
3424 13320 172 13772 72
3425 13430 226 15108 182
3426 13730 190 15132 145
3427 13532 178 14876 158
3428 13347 174 14861 120
3429 13366 179 14896 169
3430 13407 162 14863 134
3431 13356 162 14346 129
3432 13360 162 14226 100
3433 13392 160 15211 203
3434 13337 145 15227 133
3435 13359 155 14814 168
3436 13351 163 14784 117
3437 13689 182 13960 197
3438 13376 154 13605 128
3439 13379 163 14980 108
3440 13403 170 15227 96
3441 13397 194 13468 176
3442 13345 192 13540 130
3443 13352 160 15161 148
3444 13369 163 14934 106
3445 13943 185 15268 197
3446 13436 176 15205 139
3447 13444 174 15393 146
3448 13388 173 15179 118
3449 13597 172 14983 189
3450 13416 153 15104 137
3451 13410 167 13807 152
3452 13401 157 13817 120
3453 13589 162 15352 208
3454 13447 162 15385 154
3455 13482 177 15357 62
3456 13617 189 15333 52
3457 13569 272 15293 189
3458 13439 179 15285 131
3459 13452 181 15394 167
3460 13523 187 15506 122
3461 13517 200 15154 202
3462 13792 187 15113 141
3463 13502 160 14006 114
3464 13512 164 14194 91
3465 13514 180 15423 160
3466 13640 180 15463 105
3467 13490 164 15530 153
3468 13754 162 15382 117
3469 13527 181 14453 172
3470 13518 169 14390 126
3471 13517 179 15486 126
3472 13529 169 15796 85
3473 13562 177 15427 135
3474 13526 192 15007 112
3475 13528 181 15412 144
3476 13545 166 15536 103
3477 13558 175 15535 220
3478 13618 160 15414 157
3479 13737 175 15410 150
3480 13615 165 15326 117
3481 13571 165 14525 163
3482 13528 205 14504 126
3483 13548 174 14110 115
3484 13715 180 14071 96
3485 13651 192 15729 170
3486 13833 137 15547 128
3487 13687 151 15625 82
3488 13626 159 15590 72
3489 13954 187 15614 181
3490 13656 163 15824 123
3491 13872 146 14603 155
3492 13709 137 14720 119
3493 13602 164 14269 161
3494 13622 155 14926 125
3495 13638 156 15699 101
3496 13596 134 15698 93
3497 13978 154 15905 193
3498 13685 149 15575 138
3499 13685 144 14359 145
3500 13623 155 14728 103
3501 13664 167 15184 130
3502 13714 156 15120 111
3503 13662 158 15877 99
3504 13660 152 15548 75
3505 13752 174 14361 151
3506 13679 159 14349 126
3507 13794 164 15820 173
3508 13865 170 15702 117
3509 13719 186 15575 205
3510 13924 162 15516 136
3511 13701 238 15042 164
3512 13656 153 14504 99
3513 13799 183 15212 192
3514 13767 171 15612 145
3515 13776 163 14230 123
3516 13907 182 14349 108
3517 13808 188 14012 144
3518 14228 201 14154 125
3519 13915 183 15502 118
3520 13791 159 15477 77
3521 13965 204 15944 167
3522 13732 174 15464 131
3523 13700 171 15282 170
3524 13836 177 15540 116
3525 13973 170 14717 184
3526 13958 162 14674 133
3527 13786 181 15736 152
3528 13826 168 15611 101
3529 13765 197 13981 197
3530 13997 169 13979 131
3531 13764 177 14102 107
3532 13756 178 13950 101
3533 13739 184 15761 146
3534 13886 192 15718 107
3535 13909 190 15362 110
3536 13998 178 15326 95
3537 13783 195 15331 160
3538 13745 198 15322 131
3539 13759 193 15693 117
3540 13766 157 15321 97
3541 13901 157 15762 203
3542 13907 145 15994 151
3543 13799 148 15737 117
3544 13767 138 15659 92
3545 13760 151 15374 139
3546 13772 152 15241 110
3547 13903 171 15703 125
3548 13923 210 15723 100
3549 13807 149 15751 133
3550 13967 160 15813 108
3551 13890 179 15754 103
3552 13928 162 15911 84
3553 13964 197 15762 172
3554 13890 191 16195 127
3555 13826 191 14808 160
3556 13861 194 14766 119
3557 14017 185 16024 185
3558 14094 187 16004 137
3559 14091 169 15870 103
3560 14025 159 16145 93
3561 13902 182 15479 197
3562 13892 178 15467 132
3563 13934 180 15866 147
3564 13905 194 15861 114
3565 13956 164 15826 196
3566 14008 155 15731 145
3567 13904 153 15600 115
3568 13882 160 15548 98
3569 13927 201 14972 158
3570 14095 173 14990 127
3571 14171 166 15873 147
3572 13998 174 15904 111
3573 14068 192 15856 200
3574 14030 189 15850 139
3575 13996 153 15667 147
3576 13959 149 15724 104
3577 14040 161 16028 145
3578 13968 169 15894 111
3579 13995 184 15201 148
3580 14129 171 15225 113
3581 14091 158 15468 176
3582 13956 161 15658 132
3583 14256 175 15852 68
3584 14113 163 15843 61
3585 13987 217 15624 181
3586 14264 173 15505 114
3587 14073 153 15641 92
3588 14010 159 15450 87
3589 14064 162 16075 177
3590 14112 146 16105 134
3591 14222 159 14224 115
3592 16756 172 14889 93
3593 14829 199 14704 145
3594 14044 172 14580 106
3595 14201 186 16264 205
3596 14061 191 15804 148
3597 14002 180 15949 195
3598 14028 230 15954 115
3599 14179 170 15943 100
3600 14039 166 15998 87
3601 14124 190 16186 140
3602 14229 171 16057 106
3603 14054 196 15662 116
3604 14094 165 15533 102
3605 14035 171 15882 220
3606 14036 142 16772 166
3607 14332 152 15773 187
3608 14059 162 15742 117
3609 14078 182 14999 217
3610 14280 161 15294 131
3611 14089 176 15079 109
3612 14222 176 14996 102
3613 14100 172 14557 200
3614 14127 159 14593 134
3615 14094 172 14641 81
3616 14100 160 14567 71
3617 14106 193 14252 197
3618 14145 177 14187 134
3619 14186 221 14255 135
3620 14263 183 14761 107
3621 14520 184 14689 190
3622 14204 182 14625 137
3623 14160 199 15942 150
3624 14219 156 15753 104
