Size BST-Insert AVL-Insert BST-Find AVL-Find
2732 11227 175 12150 119
2733 11246 185 11954 150
2734 11241 177 11967 112
2735 11252 180 11795 80
2736 11270 180 11760 74
2737 11317 194 11757 127
2738 11513 171 11761 99
2739 11534 194 12180 147
2740 11453 183 12064 107
2741 11767 187 11994 173
2742 11328 193 11927 134
2743 11347 182 11041 128
2744 11275 176 11173 83
2745 11237 211 10674 173
2746 11248 189 10659 119
2747 11272 180 10665 135
2748 11279 190 10889 100
2749 11282 170 11860 138
2750 11313 171 11835 104
2751 11568 176 11685 84
2752 11297 187 11867 64
2753 11397 188 11554 180
2754 11538 161 11627 127
2755 11347 232 12229 121
2756 11476 177 12335 98
2757 11403 176 11304 175
2758 11330 169 11085 119
2759 11341 180 11623 136
2760 11357 181 11563 96
2761 11780 192 12022 162
2762 11472 194 11999 120
2763 11453 177 11682 163
2764 11372 163 11587 111
2765 11443 181 12053 161
2766 11356 143 12007 115
2767 11342 157 12171 111
2768 11348 173 12160 90
2769 11358 203 11840 143
2770 11357 185 11724 115
2771 11377 196 11203 122
2772 11419 183 11250 98
2773 11422 194 12067 129
2774 11525 164 11923 102
2775 11422 172 11769 140
2776 11424 158 11612 92
2777 11625 169 11792 145
2778 11674 166 11785 107
2779 11434 174 12178 141
2780 11399 164 12140 109
2781 11417 180 11650 127
2782 11437 177 11622 110
2783 11444 174 11220 78
2784 11510 177 11304 62
2785 11479 194 10832 167
2786 11589 182 10813 125
2787 11550 195 11708 127
2788 11591 189 11762 93
2789 11567 189 12171 139
2790 11497 175 12126 120
2791 11487 174 11785 93
2792 11520 191 11707 79
2793 11510 192 11737 138
2794 11539 191 11810 100
2795 11592 186 11341 127
2796 11609 186 11317 99
2797 11498 175 11313 162
2798 11520 182 11366 116
2799 11554 169 12041 112
2800 11521 164 11877 86
2801 11524 195 12206 133
2802 11515 192 12287 101
2803 11608 177 11876 125
2804 11600 169 11973 101
2805 11584 202 12230 178
2806 11552 155 12217 123
2807 11547 170 12285 97
2808 11577 173 12272 84
2809 11568 210 12318 129
2810 11596 169 12296 103
2811 12056 170 12109 148
2812 11579 176 12181 112
2813 11577 180 12460 152
2814 11560 154 12421 121
2815 11583 168 11070 64
2816 11595 171 10915 50
2817 11590 202 11330 180
2818 11592 177 11294 115
2819 11589 182 11839 143
2820 11608 167 11835 97
2821 11625 187 12379 163
2822 11633 178 12360 110
2823 11610 168 12537 86
2824 11740 162 12390 75
2825 11692 193 12470 133
2826 11618 175 12481 92
2827 11641 195 10725 168
2828 11723 197 10807 122
2829 11650 199 10914 197
2830 11644 193 10806 125
2831 11660 202 12036 92
2832 11650 187 12023 74
2833 11664 196 12294 124
2834 11712 170 12219 97
2835 11680 182 12461 127
2836 11670 160 12308 89
2837 11802 175 10895 189
2838 11758 166 10955 135
2839 11685 187 11891 180
2840 11694 174 11985 109
2841 11717 207 12119 217
2842 11724 186 12174 127
2843 11739 170 12456 136
2844 11751 186 12497 103
2845 11847 207 12143 155
2846 11749 198 12089 111
2847 11750 178 12417 72
2848 11852 172 12388 59
2849 12007 187 12245 127
2850 11713 177 12107 95
2851 11727 182 12413 137
2852 12010 166 12492 95
2853 11750 193 11470 158
2854 11775 173 11440 119
2855 11771 173 11882 199
2856 11795 191 11885 127
2857 11789 212 11902 169
2858 11904 188 11911 120
2859 11968 174 12576 185
2860 12151 199 12639 128
2861 11816 200 12319 221
2862 11820 176 12295 144
2863 11950 161 12022 111
2864 11855 191 11937 91
2865 11854 219 11304 200
2866 11891 166 11045 123
2867 11827 164 11992 154
2868 11842 167 11957 108
2869 11859 189 11499 236
2870 11939 181 11455 143
2871 11926 171 11120 153
2872 11944 159 11056 95
2873 12082 186 12162 217
2874 11989 172 12298 159
2875 11885 195 11284 178
2876 11968 178 11153 129
2877 11900 193 11588 141
2878 12130 178 11520 109
2879 11915 180 12309 194
2880 11955 165 12049 139
2881 11928 222 11581 57
2882 11897 173 11550 55
2883 11894 162 11561 335
2884 11889 170 11650 111
2885 12200 191 11473 152
2886 12137 170 11158 111
2887 11914 166 11412 177
2888 11942 169 11191 124
2889 11975 196 11280 140
2890 11982 195 11244 96
2891 12095 196 12282 172
2892 12097 166 12139 119
2893 11949 168 11225 141
2894 11972 167 11305 108
2895 11954 177 12541 169
2896 11980 178 12920 125
2897 12049 189 12799 94
2898 11993 166 12713 81
2899 12024 179 12610 160
2900 12052 195 12655 103
2901 12020 181 12760 139
2902 12043 179 12671 98
2903 12036 197 12251 167
2904 12133 185 12319 119
2905 12047 196 12696 126
2906 12021 183 12680 90
2907 11991 178 12604 173
2908 12095 168 12717 122
2909 12141 166 12643 151
2910 12133 175 12665 109
2911 12120 187 12771 166
2912 12085 197 12833 117
2913 12100 202 12735 68
2914 12072 174 12646 69
2915 12246 170 12617 143
2916 12117 167 12489 99
2917 12264 452 12420 147
2918 12121 171 12297 108
2919 13106 174 12726 174
2920 12345 184 12701 120
2921 12132 183 11818 130
2922 12123 177 11974 97
2923 12169 188 12498 146
2924 12189 167 12290 114
2925 12139 176 12781 140
2926 12170 178 12702 107
2927 12155 174 12329 202
2928 12470 172 12423 146
2929 12268 182 12418 77
2930 12143 171 12340 78
2931 12212 189 12082 172
2932 12371 192 12042 125
2933 12199 191 12248 107
2934 12206 174 11812 98
2935 12216 185 12392 147
2936 12155 212 12372 117
2937 12172 213 13103 103
2938 12189 200 12887 96
2939 12202 184 12375 167
2940 12279 160 12470 122
2941 12271 190 11420 157
2942 12228 195 11528 119
2943 12245 193 12793 165
2944 12240 204 12719 122
2945 12265 195 11417 62
2946 12219 176 11404 57
2947 12245 189 12790 199
2948 12269 181 12760 128
2949 12406 183 12812 179
2950 12306 172 12807 121
2951 12716 195 12518 188
2952 12308 175 12438 135
2953 12424 179 11921 132
2954 12276 184 11922 87
2955 12306 171 12944 145
2956 12309 179 12823 122
2957 12378 206 12912 111
2958 12342 181 12986 94
2959 12448 194 12513 140
2960 12511 198 12668 114
2961 12410 180 13015 86
2962 12492 174 12896 90
2963 12347 184 13045 167
2964 12331 164 13305 104
2965 12331 179 12951 155
2966 12365 173 12902 118
2967 12358 184 13066 288
2968 12368 174 13137 107
2969 12374 200 13022 87
2970 12365 186 13143 78
2971 12403 177 13294 134
2972 12408 180 13096 111
2973 12402 190 13010 123
2974 12517 199 13160 94
2975 12665 194 12665 185
2976 12433 175 12616 128
2977 12446 172 12074 73
2978 12450 183 12047 63
2979 12465 190 11682 232
2980 12435 187 11665 137
2981 12526 208 11739 119
2982 12472 182 11650 106
2983 13666 167 13112 185
2984 12584 165 13038 123
2985 12405 188 12662 114
2986 12416 177 12665 95
2987 12438 177 11737 172
2988 12460 182 11723 125
2989 12584 189 13140 120
2990 12479 165 13234 98
2991 12851 179 13101 127
2992 12516 182 13220 107
2993 12475 177 13236 91
2994 12851 169 13220 78
2995 12483 177 13119 156
2996 12468 166 13172 115
2997 12480 182 13285 147
2998 12553 189 13113 112
2999 12827 164 13042 132
3000 12636 174 12984 103
3001 12869 202 13129 119
3002 12518 176 12859 88
3003 12512 192 12727 156
3004 12643 186 12678 124
3005 12542 212 13386 120
3006 12540 169 13067 100
3007 12687 193 12702 176
3008 12675 182 12716 123
3009 12690 224 11795 85
3010 12587 190 11779 75
3011 12582 192 13129 211
3012 12583 172 13284 127
3013 12702 194 12749 194
3014 12588 183 12719 123
3015 12583 186 12751 146
3016 12632 186 12847 120
3017 12587 217 11913 144
3018 12596 184 11971 101
3019 12609 195 13391 177
3020 12663 175 13367 126
3021 12619 185 11905 135
3022 12624 190 11879 104
3023 12660 193 13417 176
3024 12810 176 13437 132
3025 12681 192 13598 80
3026 12647 180 13319 81
3027 12752 182 11944 187
3028 12628 161 12012 133
3029 12658 187 13281 158
3030 12674 176 13440 119
3031 12700 160 11879 204
3032 13093 152 11824 139
3033 12661 192 13469 114
3034 12990 180 13276 97
3035 12942 185 13349 156
3036 12539 197 13477 131
3037 12551 182 13397 139
3038 12682 174 13327 108
3039 12724 178 13218 203
3040 12700 176 12911 151
3041 12602 250 12988 72
3042 12580 181 13032 67
3043 12607 192 13023 167
3044 12604 161 12997 122
3045 12685 182 12400 144
3046 12507 194 12368 116
3047 12497 189 13400 139
3048 12512 181 13491 119
3049 12532 197 13497 118
3050 12595 171 13553 97
3051 12576 186 13515 153
3052 12542 176 13442 123
3053 12675 193 13037 159
3054 12686 171 13078 130
3055 12576 174 13565 159
3056 12575 200 13492 135
3057 12742 191 13544 95
3058 12539 169 13625 103
3059 12592 179 13065 249
3060 12561 179 13131 163
3061 12559 173 13062 145
3062 12853 178 13044 133
3063 13171 183 13547 212
3064 13239 185 13655 152
3065 12644 231 13260 121
3066 12559 306 13252 108
3067 12839 185 12193 218
3068 12727 169 12148 159
3069 12587 175 13259 134
3070 12820 177 13188 126
3071 12703 179 11969 182
3072 12632 181 11919 148
3073 12757 225 13132 30
3074 12576 194 13160 39
3075 12609 203 12654 262
3076 12616 174 12523 144
3077 13072 186 12235 179
3078 12635 177 12215 108
3079 12637 197 13627 201
3080 12611 168 13824 121
3081 12733 188 13884 88
3082 12753 187 13613 81
3083 12667 192 12562 240
3084 12734 174 12419 132
3085 12672 188 12163 153
3086 12764 162 12192 105
3087 12667 165 12514 140
3088 12691 179 12650 101
3089 12976 188 13543 93
3090 12680 180 13555 88
3091 12715 193 13222 216
3092 12942 178 13169 133
3093 12740 177 13679 140
3094 12774 173 13601 98
3095 12852 192 13792 159
3096 12779 192 13655 122
3097 13221 224 13582 208
3098 12997 196 13849 120
3099 13526 227 12258 210
3100 12854 168 12211 141
3101 12884 170 12227 105
3102 12897 199 12300 95
3103 12807 172 12249 134
3104 13042 222 12245 110
3105 12827 230 12706 75
3106 13071 183 12622 75
3107 12871 204 12167 172
3108 12802 168 12135 119
3109 12810 190 13289 157
3110 12837 203 13397 115
3111 12820 197 12561 170
3112 12807 181 12357 119
3113 13045 205 13435 108
3114 13174 184 13288 87
3115 12897 190 13768 204
3116 13219 182 13785 127
3117 13004 181 13382 140
3118 13121 223 13339 105
3119 13149 202 12295 170
3120 12861 188 12331 125
3121 12881 197 13749 75
3122 12958 212 13832 80
3123 12909 203 13796 133
3124 13119 202 13762 101
3125 13005 179 13437 181
3126 13069 176 13493 110
3127 13061 185 13437 144
3128 13150 176 13436 104
3129 12904 171 13854 97
3130 12919 180 13808 79
3131 13103 180 13433 137
3132 12930 180 13434 111
3133 13080 197 13981 142
3134 12929 177 13798 110
3135 13086 181 13980 137
3136 13014 192 13836 117
3137 13156 234 13793 69
3138 12955 192 13897 71
3139 12990 200 13813 174
3140 13159 195 13770 110
3141 13052 197 13947 114
3142 13018 174 13783 95
3143 13014 194 13939 210
3144 13254 192 13766 131
3145 13099 186 13626 120
3146 13040 195 13497 87
3147 13047 204 13927 130
3148 13070 198 13916 107
3149 13313 193 13662 119
3150 13226 206 13484 95
3151 13125 217 14013 116
3152 13101 200 13932 94
3153 13212 219 13593 87
3154 13240 221 13323 80
3155 13380 199 14050 124
3156 13126 193 13965 99
3157 13597 230 13366 119
3158 13132 191 13371 95
3159 13315 185 13683 173
3160 13170 204 13596 128
3161 13335 199 13527 154
3162 13212 183 13501 103
3163 13120 200 13982 170
3164 13137 185 14254 117
3165 13165 176 13964 99
3166 13408 177 13881 87
3167 13203 192 13888 219
3168 13136 186 13882 135
3169 13167 207 14001 69
3170 13160 185 13889 73
3171 13139 189 14371 142
3172 13143 189 14018 99
3173 13157 177 13571 152
3174 13183 170 13572 107
3175 13186 178 12928 179
3176 13176 180 12882 119
3177 13190 197 14227 134
3178 13250 219 14007 89
3179 13487 218 13739 160
3180 13170 173 13886 118
3181 13243 194 12962 192
3182 13257 183 12896 123
3183 13315 192 12618 180
3184 13185 181 12579 122
3185 13435 209 14016 78
3186 13329 185 14154 73
3187 13260 208 14063 210
3188 13430 188 14079 128
3189 13453 208 12681 124
3190 13423 212 12645 103
3191 13415 182 14146 139
3192 13234 172 14098 115
3193 13316 200 13732 154
3194 13327 157 13714 102
3195 13373 170 13739 149
3196 13262 162 13695 120
3197 13287 199 12622 161
3198 13381 193 12732 112
3199 13214 202 12554 150
3200 13369 186 12384 120
3201 13263 224 13829 53
3202 13209 176 13754 49
3203 13248 179 13149 238
3204 13278 186 13094 145
3205 13266 204 13100 124
3206 13450 184 13040 111
3207 13265 177 12860 207
3208 13453 178 12761 125
3209 13535 197 12619 140
3210 13371 168 12602 92
3211 13287 184 12575 172
3212 13442 184 12820 117
3213 13622 198 13883 170
3214 13317 165 14137 119
3215 13360 174 13357 205
3216 13312 181 13161 140
3217 5634 189 13352 82
3218 13260 204 13254 90
3219 13254 181 13136 142
3220 13280 183 13217 108
3221 13300 185 12975 144
3222 13315 289 12869 115
3223 13308 172 13905 189
3224 13598 190 13888 122
3225 13462 200 14297 126
3226 13380 190 14285 87
3227 13366 169 14382 178
3228 13324 188 14225 110
3229 13367 188 13945 171
3230 13379 201 13931 103
3231 13421 183 13940 133
3232 13700 209 14028 112
3233 13432 177 14315 67
3234 13494 222 14314 61
3235 13407 187 14417 162
3236 13672 197 14322 99
3237 13555 191 13862 149
3238 13444 179 13785 114
3239 13509 189 13986 168
3240 13441 194 13923 118
3241 13437 167 13744 118
3242 13458 205 13753 85
3243 13500 186 14457 142
3244 13403 174 14314 103
3245 13374 168 14370 144
3246 13437 182 14300 96
3247 13403 167 14555 126
3248 13398 175 14310 104
3249 13428 170 14414 70
3250 13456 200 14302 66
3251 13698 171 14390 130
3252 14168 185 14761 106
3253 13410 163 14308 119
3254 13447 179 13877 97
3255 13587 180 14164 160
3256 13849 161 14087 120
3257 13445 153 14504 87
3258 13477 182 14571 80
3259 13477 174 14477 142
3260 13625 180 14392 104
3261 13687 177 13057 161
3262 13639 195 12969 111
3263 13587 174 13353 225
3264 13534 182 13305 143
3265 13514 175 12717 82
3266 13794 218 12566 63
3267 13678 185 14169 263
3268 13471 174 14169 147
3269 13565 170 13340 186
3270 13688 194 13407 138
3271 13934 190 13047 175
3272 13703 172 13018 132
3273 13515 182 12717 101
3274 13912 179 12855 86
3275 13606 165 13612 163
3276 13555 179 13712 133
3277 13540 177 13109 149
3278 13555 177 13097 115
3279 13558 183 12942 198
3280 13535 167 12852 134
3281 13560 173 12861 110
3282 13711 182 12817 75
3283 13544 179 13171 157
3284 13779 195 13115 114
3285 13565 171 12849 112
3286 13593 280 12801 102
3287 13706 167 12926 204
3288 13626 195 13002 115
3289 13581 178 13182 98
3290 13578 179 12993 90
3291 13692 169 13264 142
3292 13600 158 13372 125
3293 13598 157 13180 112
3294 13665 205 12986 100
3295 13541 196 12874 166
3296 13539 187 12972 113
3297 13555 180 13869 85
3298 13719 212 13565 86
3299 13521 314 13308 177
3300 13531 174 13380 120
3301 13555 174 14529 189
3302 13560 171 14504 135
3303 13552 162 13574 231
3304 13691 180 13525 146
3305 13565 174 14241 177
3306 13560 175 14232 115
3307 13595 172 14314 167
3308 13584 172 14353 129
3309 13736 172 14261 110
3310 13602 192 14244 103
3311 13636 186 13303 189
3312 14213 187 13292 125
3313 13681 174 13124 88
3314 13629 194 13042 82
3315 13627 160 13105 165
3316 13807 199 13243 119
3317 13755 159 14364 127
3318 13635 201 14337 109
3319 13655 180 13894 172
3320 13663 191 13695 143
3321 13951 176 14783 105
3322 13697 194 14731 88
3323 13701 187 13766 181
3324 13702 195 13831 140
3325 13828 174 13704 127
3326 13687 185 13817 116
3327 13701 177 13841 205
3328 13690 172 13870 142
3329 13745 181 13720 47
3330 13700 213 13695 45
3331 13773 201 14873 194
3332 13729 199 14822 123
3333 14017 204 14762 218
3334 14244 202 14698 135
3335 13730 202 14490 221
3336 13875 189 14471 140
3337 13848 189 13243 150
3338 13864 210 13259 110
3339 13889 168 13836 185
3340 13894 172 13802 120
3341 13778 162 14940 144
3342 13800 181 14850 120
3343 13792 167 14845 191
3344 13814 190 14794 137
3345 13809 157 13346 97
3346 13856 209 13507 84
3347 13843 172 13938 204
3348 13871 191 13860 144
3349 13952 164 13873 120
3350 13916 198 13845 106
3351 13937 176 13581 183
3352 13836 189 13525 135
3353 13876 173 13915 106
3354 13856 194 13925 88
3355 13917 189 13637 153
3356 13894 184 13644 131
3357 13999 184 13492 150
3358 13913 178 13454 114
3359 14011 180 13362 167
3360 13907 181 13305 127
3361 14522 157 14694 91
3362 13899 199 14777 83
3363 13899 178 14612 179
3364 13922 183 14873 123
3365 13906 171 14322 175
3366 13952 199 14640 121
3367 13878 172 14941 247
3368 13877 182 14864 150
3369 14803 212 15158 138
3370 14143 184 14895 106
3371 13945 171 14629 247
3372 14057 174 14611 142
3373 14039 161 14953 134
3374 13962 179 14884 102
3375 14111 174 15035 191
3376 14567 191 15114 142
3377 14759 189 14687 93
3378 13946 219 14654 86
3379 14052 186 14703 157
3380 13955 177 14682 113
3381 13987 179 14114 183
3382 14034 186 14062 123
3383 14127 189 14711 133
3384 14270 181 14677 113
3385 13275 174 15214 102
3386 13926 191 15121 85
3387 14050 219 15091 134
3388 13987 274 15065 109
3389 14226 196 15081 119
3390 13951 188 15098 99
3391 14199 214 15082 160
3392 14040 227 15044 119
3393 13946 184 14830 67
3394 13227 188 14939 63
3395 13353 182 15182 149
3396 13234 174 15142 110
3397 13288 187 14161 144
3398 13302 216 14120 115
3399 13305 188 13810 132
3400 13312 175 13730 107
3401 13435 185 15188 144
3402 13595 199 15178 103
3403 13324 180 14738 187
3404 13311 200 15007 129
3405 13347 198 14822 147
3406 13317 186 14820 100
3407 13486 186 13979 167
3408 13413 179 14182 122
3409 13488 164 14684 93
3410 13441 182 14557 84
3411 13364 170 15073 202
3412 13364 154 15099 140
3413 13388 174 15241 131
3414 13459 179 15312 111
3415 13358 154 15191 120
3416 13495 205 15319 103
3417 13410 185 14805 118
3418 13522 200 14888 99
3419 13504 295 15348 180
3420 13445 196 15217 127
3421 13479 184 14431 174
3422 13452 226 14209 121
3423 13455 204 13867 158
3424 13506 182 14035 140
3425 13757 197 15212 110
3426 14157 208 15179 92
3427 13658 198 15184 215
3428 13529 207 14943 139
3429 13480 201 14976 144
3430 13588 186 15071 111
3431 13512 179 14316 169
3432 13479 172 15160 136
3433 14210 154 15381 149
3434 13501 175 15760 106
3435 13547 155 14916 194
3436 13656 164 14997 138
3437 13552 183 13680 185
3438 13531 165 13673 124
3439 13554 260 15406 199
3440 13505 220 15000 126
3441 13921 197 13692 93
3442 13655 201 13549 80
3443 13495 167 15181 160
3444 13669 167 15159 117
3445 14050 180 15102 137
3446 13576 195 15146 109
3447 13612 174 15365 225
3448 13525 168 15304 146
3449 13507 176 15077 103
3450 13532 149 15727 97
3451 13823 157 14108 166
3452 13601 186 13755 125
3453 13567 166 15525 157
3454 13576 158 15401 118
3455 14463 198 15607 174
3456 13673 200 15509 132
3457 13733 200 15619 52
3458 13620 190 15379 59
3459 13578 205 15376 217
3460 13931 207 15616 145
3461 13675 215 15179 149
3462 13596 195 15381 110
3463 13797 172 14386 145
3464 14124 203 14140 116
3465 13628 204 15507 92
3466 13905 201 15622 87
3467 13740 187 15572 165
3468 13724 183 15677 123
3469 13751 173 14806 140
3470 13772 207 14858 110
3471 13655 195 15515 170
3472 13660 170 15580 122
3473 14538 167 15172 93
3474 13940 168 15230 98
3475 13684 172 15508 154
3476 13731 187 15520 110
3477 13681 180 15715 190
3478 13772 169 15773 127
3479 13708 190 15281 158
3480 13817 191 15367 117
3481 13945 160 14972 122
3482 14362 195 14576 97
3483 13741 176 14299 158
3484 14033 195 14401 117
3485 13836 182 15723 144
3486 13676 145 15670 115
3487 13768 152 15973 160
3488 13733 202 15782 120
3489 13754 187 15642 73
3490 13947 168 15733 64
3491 13765 173 14643 195
3492 13938 153 14686 128
3493 13667 144 14341 126
3494 13716 175 14682 109
3495 13695 157 15682 161
3496 13712 154 16235 121
3497 13735 159 15657 175
3498 13843 149 15582 130
3499 13720 147 14420 169
3500 13662 169 14578 128
3501 13849 166 15166 152
3502 13815 172 15167 112
3503 13671 175 15659 132
3504 13686 160 15631 112
3505 13707 157 14285 116
3506 13906 182 14257 92
3507 13798 168 15560 172
3508 13698 167 15525 120
3509 13725 195 15568 137
3510 13729 160 15714 103
3511 13704 153 14577 211
3512 13719 199 14650 133
3513 13755 182 15309 137
3514 13814 172 15296 99
3515 13785 177 14205 173
3516 13894 180 14202 130
3517 13789 183 14074 112
3518 13884 195 13975 99
3519 13794 192 15698 217
3520 13888 171 15998 139
3521 13993 173 15617 66
3522 13815 174 15575 77
3523 13795 172 15374 196
3524 13815 187 15382 123
3525 13827 179 14782 151
3526 13807 167 14655 112
3527 13977 177 15687 164
3528 13808 168 15679 124
3529 13811 173 14043 124
3530 13822 188 14019 95
3531 13827 177 14072 186
3532 13829 190 14052 122
3533 13836 181 15744 122
3534 13992 190 15874 96
3535 13856 195 15492 173
3536 13945 222 15708 123
3537 14004 185 15458 79
3538 13888 195 15415 78
3539 13887 209 15559 156
3540 14154 190 15416 113
3541 14029 175 16059 170
3542 14032 185 15743 112
3543 13888 163 15797 152
3544 13882 154 15913 120
3545 13969 156 15662 141
3546 14107 159 15401 109
3547 14032 174 15888 158
3548 14012 214 15876 115
3549 13928 168 15942 100
3550 14102 167 15981 92
3551 13957 185 15935 165
3552 13946 167 15840 114
3553 14107 165 15977 71
3554 14423 196 15969 68
3555 13984 197 14919 192
3556 14075 202 14997 131
3557 14119 194 16070 184
3558 14115 189 15800 141
3559 13987 185 15918 157
3560 14089 192 16020 125
3561 14144 187 15584 137
3562 14014 176 15581 95
3563 14072 184 15904 154
3564 14001 176 16114 132
3565 14153 165 16002 166
3566 14062 209 15810 118
3567 13990 176 15712 159
3568 14059 186 15637 119
3569 14103 199 14884 97
3570 14029 186 14907 89
3571 14210 167 15960 168
3572 14036 211 15919 119
3573 14129 205 15934 167
3574 14066 198 15932 122
3575 14050 175 15560 192
3576 14102 157 15577 139
3577 14021 150 15958 114
3578 14028 178 15947 101
3579 14051 194 15228 168
3580 14082 182 15606 132
3581 14039 178 15650 145
3582 14171 159 15589 116
3583 14099 167 15947 221
3584 14071 205 15899 155
3585 14029 165 15565 28
3586 14055 160 15805 41
3587 14086 160 15729 184
3588 14067 155 15869 116
3589 14401 158 16014 140
3590 14090 164 16070 120
3591 14114 156 14525 159
3592 14121 168 14257 113
3593 14132 193 14778 91
3594 14161 182 14769 85
3595 14207 190 15994 204
3596 14154 210 16129 139
3597 14165 182 16068 132
3598 14127 173 16076 98
3599 14217 189 16076 196
3600 14226 180 16047 124
3601 14181 164 16192 72
3602 14148 183 16037 72
3603 14156 200 15660 172
3604 14179 184 15766 126
3605 14158 168 16220 190
3606 14156 158 15954 147
3607 14179 160 15879 249
3608 14190 198 15811 147
3609 14186 174 15042 166
3610 14352 189 15020 99
3611 14357 185 15206 163
3612 14159 187 15119 119
3613 14336 159 14775 161
3614 14350 181 14622 114
3615 14890 181 14673 178
3616 14310 167 14709 131
3617 14288 184 14595 89
3618 14230 180 14264 65
3619 14345 183 14313 209
3620 14252 204 14188 129
3621 14239 189 14735 145
3622 14245 179 14674 114
3623 14235 177 15895 194
3624 14389 166 15971 128
3625 14235 168 15477 129
3626 14197 183 15162 99
3627 14236 172 14800 160
3628 14294 172 14901 109
3629 14253 183 14874 135
3630 14249 171 14842 103
3631 14231 176 15452 154
3632 14226 221 15458 112
3633 14320 173 16196 89
3634 14387 182 16240 107
3635 14264 188 16258 182
3636 14287 198 16235 127
3637 14310 196 16342 130
3638 14446 191 16249 96
3639 14741 199 15969 208
3640 14751 200 16020 137
3641 14285 187 16380 150
3642 14472 167 16338 117
3643 14637 167 16081 218
3644 14493 195 15991 153
3645 14283 162 15992 118
3646 14322 155 15994 108
3647 14472 172 15327 202
3648 14325 177 15492 144
3649 14339 178 15397 64
3650 14485 181 15280 66
3651 14332 166 14974 202
3652 14437 154 14944 126
3653 14360 175 16100 167
3654 14396 165 16497 122
3655 14402 168 15640 191
3656 14376 209 15330 145
3657 14360 172 14667 123
3658 14878 173 14726 88
3659 14393 186 14601 163
3660 14646 176 14910 109
3661 14387 195 16290 133
3662 14368 195 16200 117
3663 14565 184 15507 173
3664 14380 187 15374 137
3665 14495 179 15752 96
3666 14395 179 15621 84
3667 14472 172 15027 142
3668 14509 197 15235 109
3669 14405 187 16354 167
3670 14417 192 16333 126
3671 14436 156 16483 145
3672 14392 150 16404 110
3673 14420 172 16805 83
3674 14423 185 16590 78
3675 14432 172 16455 161
3676 14528 165 16364 127
3677 14603 186 15566 151
3678 14550 185 15442 124
3679 14666 156 16018 181
3680 14621 214 16587 140
3681 14748 192 16024 69
3682 14528 218 16142 74
3683 14525 175 16503 188
3684 14687 186 16653 131
3685 14677 162 16614 138
3686 14728 177 16572 124
3687 14491 168 15631 175
3688 14528 169 15795 124
3689 14536 184 16672 147
3690 14521 157 16508 97
3691 14543 172 16096 174
3692 14527 180 16085 126
3693 14506 169 16242 165
3694 14666 174 16337 119
3695 14568 182 15212 158
3696 14667 182 15167 124
3697 14620 199 16709 122
3698 14961 231 16575 100
3699 14897 199 16567 172
3700 14580 175 16646 124
3701 14579 188 16282 184
3702 14747 162 16125 129
3703 15260 200 16807 202
3704 14690 201 16635 138
3705 14593 178 16806 98
3706 14706 175 16604 85
3707 15027 215 16818 175
3708 14678 169 16743 128
3709 14712 159 16597 181
3710 14654 187 16581 132
3711 15009 153 16579 202
3712 14642 178 16383 143
3713 14652 165 16412 57
3714 14714 162 16378 58
3715 14651 159 17047 234
3716 14740 207 16603 143
3717 14692 211 15817 158
3718 14827 213 15766 113
3719 15139 171 14990 140
3720 15543 174 15211 112
3721 15007 171 16492 166
3722 14760 235 16497 110
3723 14765 166 16942 213
3724 14686 159 17155 143
3725 14696 186 15897 171
3726 15233 195 15726 109
3727 14730 171 15049 153
3728 14751 229 15027 115
3729 14740 192 16782 87
3730 15020 182 16766 77
3731 14741 190 16709 179
3732 15114 177 17011 127
3733 14782 173 15956 134
3734 14807 192 15909 109
3735 14783 184 16323 169
3736 14900 170 16077 120
3737 14864 199 16488 126
3738 14767 158 16337 103
3739 15142 162 16478 145
3740 14875 197 16968 117
3741 14799 177 17100 157
3742 14900 177 16824 98
3743 14868 204 16399 139
3744 14802 171 16343 114
3745 14814 172 16832 70
3746 14792 182 16842 65
3747 15090 180 17012 197
3748 14822 192 16835 125
3749 14804 178 16851 154
3750 15205 192 16970 102
3751 14815 170 16362 158
3752 14805 202 16367 118
3753 14828 185 16904 116
3754 14815 155 16853 93
3755 14918 177 15394 166
3756 15307 173 15360 131
3757 14935 183 16921 168
3758 14971 190 16832 131
3759 14963 173 15882 165
3760 14875 206 16155 117
3761 14907 215 15463 82
3762 14845 172 15126 73
3763 14841 158 16902 220
3764 14855 194 16601 131
3765 15251 176 16854 125
3766 14898 169 16677 110
3767 14901 192 15947 153
3768 14890 188 16199 118
3769 14889 164 15474 102
3770 14965 182 15637 86
3771 15087 177 17054 173
3772 14997 167 17065 139
3773 14974 186 14545 199
3774 15088 164 14527 125
3775 14970 167 14722 229
3776 14922 209 14687 154
3777 14949 190 16244 106
3778 15050 199 16161 77
3779 15056 172 14727 205
3780 14942 172 14738 118
3781 14929 161 16643 190
3782 15042 177 16502 118
3783 14959 156 16554 261
3784 15084 183 16595 139
3785 14902 185 16531 124
3786 14937 180 16552 99
3787 15780 190 14742 146
3788 15211 216 14897 127
3789 15215 167 15941 135
3790 14941 175 15822 100
3791 14902 159 16771 178
3792 14923 178 16540 125
3793 14937 179 16522 95
3794 14908 198 16501 91
3795 14924 167 16718 180
3796 14936 157 16130 114
3797 14962 177 16692 120
3798 14988 175 16624 101
3799 15294 166 15262 125
3800 14959 198 15436 97
3801 15441 183 15996 99
3802 15040 160 15912 77
3803 15019 184 16950 145
3804 15020 159 16840 106
3805 15360 172 16809 127
